stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-26 11:54:46,2017-11-26 11:55:23,http,111.206.81.174,80,10.64.106.30,1744,2749,1113959
2017-11-26 11:54:47,2017-11-26 11:55:07,http,10.63.120.70,443,10.64.105.231,2958,1012,840033
2017-11-26 11:54:51,2017-11-26 11:55:10,http,10.7.133.20,80,10.64.105.221,2755,3273,1108331
2017-11-26 11:55:03,2017-11-26 11:56:03,http,10.7.133.20,80,10.64.105.221,2798,31155,778328
2017-11-26 11:55:05,2017-11-26 11:55:46,http,10.63.120.70,443,10.64.105.231,2917,46199,223741
2017-11-26 11:55:22,2017-11-26 11:55:36,http,10.5.71.60,443,10.64.105.62,2259,17417,240983
2017-11-26 11:55:26,2017-11-26 11:55:48,http,10.63.120.70,443,10.64.105.231,2915,2437,567275
2017-11-26 11:55:30,2017-11-26 11:56:25,http,10.7.133.20,80,10.64.105.221,2839,6086,464725
2017-11-26 11:55:46,2017-11-26 11:55:56,sftp,10.7.133.15,22,10.64.105.110,2194,4692,7315
2017-11-26 11:55:50,2017-11-26 11:56:20,http,10.5.71.60,443,10.64.105.28,2445,47441,16815
2017-11-26 11:55:50,2017-11-26 11:56:27,http,111.206.81.174,80,10.64.106.30,1768,880,641790
2017-11-26 11:56:09,2017-11-26 11:56:19,mongodb,10.50.50.43,8005,10.64.105.62,1949,4410,5211
2017-11-26 11:56:09,2017-11-26 11:56:19,ssh,219.216.128.25,22,10.50.50.43,5254,8941,20008256
2017-11-26 11:56:15,2017-11-26 12:11:09,smtp,10.5.71.60,25,118.192.64.194,54738,104,364
2017-11-26 11:56:19,2017-11-26 11:56:29,mongodb,10.50.50.43,8005,10.64.105.62,1949,2506,60002222
2017-11-26 11:56:30,2017-11-26 11:57:24,http,10.7.133.20,80,10.64.105.221,2613,5079,644080
2017-11-26 11:56:30,2017-11-26 11:57:18,http,10.5.71.60,443,10.64.105.28,2455,29710,681901
2017-11-26 11:56:31,2017-11-26 11:57:03,http,59.151.18.44,443,10.64.105.83,2886,34936,6591395
2017-11-26 11:56:37,2017-11-26 11:57:26,http,10.7.133.20,80,10.64.105.221,2617,14715,5107026
2017-11-26 11:56:41,2017-11-26 11:57:36,http,10.7.133.20,80,10.64.105.221,2652,7286,236375
2017-11-26 11:56:45,2017-11-26 11:56:46,http,10.5.71.60,443,10.64.105.28,2475,4317,116209
2017-11-26 11:56:56,2017-11-26 11:57:36,http,220.181.112.244,443,10.64.105.248,2944,12,3522209
2017-11-26 11:56:57,2017-11-26 11:56:59,http,10.7.133.20,80,10.64.105.221,2785,7515,1123523
2017-11-26 11:57:04,2017-11-26 11:57:55,http,220.181.112.244,443,10.64.105.248,2963,16423,2755006
2017-11-26 11:57:16,2017-11-26 11:57:43,http,59.151.18.44,443,10.64.105.83,2904,1540,3150719
2017-11-26 11:57:29,2017-11-26 11:57:39,tds,10.50.50.40,54238,10.64.105.221,2293,3495,1957
2017-11-26 11:57:29,2017-11-26 11:57:39,tds,10.50.50.40,54238,10.64.105.221,2293,8582,150004735
2017-11-26 11:57:31,2017-11-26 12:13:49,smtp,10.5.71.60,25,10.116.216.71,2482,125,384
2017-11-26 11:57:34,2017-11-26 11:57:45,http,220.181.112.244,443,10.64.105.248,2948,4442,1809060
2017-11-26 11:57:35,2017-11-26 11:57:42,http,10.5.71.60,443,10.64.105.28,2496,5666,445
2017-11-26 11:57:39,2017-11-26 11:57:49,tds,10.50.50.40,54238,10.64.105.221,2293,60008875,297
2017-11-26 11:57:40,2017-11-26 11:58:01,http,10.5.71.60,443,10.64.105.28,2494,313,1586674
2017-11-26 11:57:41,2017-11-26 11:58:31,http,10.5.71.60,443,10.64.105.235,2094,13307,39499
2017-11-26 11:57:42,2017-11-26 11:57:44,http,10.5.71.60,443,10.64.105.235,2340,21865,286370
2017-11-26 11:57:43,2017-11-26 12:09:54,smtp,10.5.71.60,25,10.116.216.71,2147,195,244
2017-11-26 11:57:49,2017-11-26 11:57:59,tds,10.50.50.40,54238,10.64.105.221,2293,90009656,180
2017-11-26 11:57:50,2017-11-26 11:58:15,http,45.40.162.112,443,10.64.105.221,2318,15549,658786
2017-11-26 11:57:56,2017-11-26 11:58:45,http,10.5.71.60,443,10.64.105.235,2161,4226,871592
2017-11-26 11:58:04,2017-11-26 11:58:44,http,10.5.71.60,443,10.64.105.28,2528,1759,190005
2017-11-26 11:58:05,2017-11-26 11:58:27,http,59.151.18.44,443,10.64.105.83,2934,26855,344134
2017-11-26 11:58:07,2017-11-26 11:59:00,http,10.5.71.60,443,10.64.105.235,2360,25436,2124421
2017-11-26 11:58:09,2017-11-26 11:58:18,http,10.5.71.60,443,10.64.105.235,2118,20553,469
2017-11-26 11:58:12,2017-11-26 11:58:37,http,45.40.162.112,443,10.64.105.221,2323,9671,1057324
2017-11-26 11:58:26,2017-11-26 11:58:47,http,220.181.112.244,443,10.64.105.248,2993,2506,28471
2017-11-26 11:58:29,2017-11-26 11:59:12,http,10.7.133.20,80,10.64.105.221,2638,7783,2919052
2017-11-26 11:58:30,2017-11-26 11:58:59,http,45.40.162.112,443,10.64.105.221,2338,5343,1256758
2017-11-26 11:58:36,2017-11-26 11:59:27,http,10.5.71.60,443,10.64.105.235,2352,20771,490072
2017-11-26 11:58:43,2017-11-26 11:59:41,http,10.5.71.60,443,10.64.105.235,2134,4463,364471
2017-11-26 11:58:54,2017-11-26 12:10:26,smtp,10.5.71.60,25,163.177.72.176,2368,106,181
2017-11-26 11:58:58,2017-11-26 11:59:08,sftp,10.50.50.26,22,10.64.105.194,2499,4764,6654
2017-11-26 11:58:58,2017-11-26 11:59:08,sftp,10.50.50.26,22,10.64.105.194,2499,150003268,67
2017-11-26 11:59:04,2017-11-26 11:59:18,http,10.5.71.60,443,10.64.105.28,2548,16262,342910
2017-11-26 11:59:04,2017-11-26 11:59:52,http,220.181.112.244,443,10.64.105.248,2983,7577,62798
2017-11-26 11:59:16,2017-11-26 11:59:57,http,10.5.71.60,443,10.64.105.235,2357,2607,180100
2017-11-26 11:59:23,2017-11-26 11:59:56,http,101.37.113.127,443,10.64.105.194,2861,17619,627153
2017-11-26 11:59:25,2017-11-26 11:59:36,http,101.37.113.127,443,10.64.105.194,2871,25537,1481947
2017-11-26 11:59:37,2017-11-26 12:00:27,http,220.181.112.244,443,10.64.105.248,3023,20,463891
2017-11-26 11:59:39,2017-11-26 12:00:35,http,10.7.133.20,80,10.64.105.221,2834,3361,253855
2017-11-26 11:59:39,2017-11-26 11:59:46,http,101.37.113.127,443,10.64.105.194,2887,74,1654176
2017-11-26 11:59:47,2017-11-26 12:00:46,http,10.50.50.28,443,10.64.105.213,2112,3790,167990
2017-11-26 11:59:54,2017-11-26 12:00:07,http,183.131.192.83,443,10.64.105.213,2035,50136,238593
2017-11-26 11:59:54,2017-11-26 12:00:21,http,10.7.133.20,80,10.64.105.221,2662,148,2234807
2017-11-26 11:59:57,2017-11-26 11:59:58,http, 121.29.54.108,80,10.64.105.219,3894,3435,4848
2017-11-26 12:00:10,2017-11-26 12:00:54,http,101.37.113.127,443,10.64.105.194,2881,47613,237352
2017-11-26 12:00:10,2017-11-26 12:00:28,http,10.5.71.60,443,10.64.105.28,2512,13962,107897
2017-11-26 12:00:14,2017-11-26 12:00:40,http,183.131.192.83,443,10.64.105.213,2038,27544,2160214
2017-11-26 12:00:14,2017-11-26 12:00:30,http,10.5.71.60,443,10.64.105.28,2516,36,4280673
2017-11-26 12:00:20,2017-11-26 12:00:35,http,101.37.113.127,443,10.64.105.194,2884,41561,8955242
2017-11-26 12:00:21,2017-11-26 12:01:02,http,10.5.71.60,443,10.64.105.235,2135,25442,129985
2017-11-26 12:00:37,2017-11-26 12:01:35,http,10.50.50.28,443,10.64.105.213,2122,25650,265013
2017-11-26 12:00:40,2017-11-26 12:01:07,http,183.131.192.83,443,10.64.105.213,2058,1083,229489
2017-11-26 12:00:41,2017-11-26 12:01:24,http,101.37.113.127,443,10.64.105.194,2965,42481,912023
2017-11-26 12:00:41,2017-11-26 12:13:32,smtp,10.5.71.60,25,10.64.105.29,2184,160,181
2017-11-26 12:00:41,2017-11-26 12:00:57,http,10.5.71.60,443,10.64.105.28,2514,7517,39804
2017-11-26 12:00:51,2017-11-26 12:11:09,smtp,10.5.71.60,25,10.116.216.72,2507,102,293
2017-11-26 12:00:58,2017-11-26 12:01:39,http,183.131.192.83,443,10.64.105.213,2082,3703,5984077
2017-11-26 12:01:01,2017-11-26 12:01:14,http,220.181.112.244,443,10.64.105.248,2996,27579,1119441
2017-11-26 12:01:09,2017-11-26 12:01:47,http,10.5.71.60,443,10.64.105.235,2377,1033,681767
2017-11-26 12:01:20,2017-11-26 12:01:38,http,10.5.71.60,443,10.64.105.235,2137,50033,332276
2017-11-26 12:01:20,2017-11-26 12:01:42,http,10.5.71.60,443,10.64.105.235,2388,22082,3742450
2017-11-26 12:01:25,2017-11-26 12:01:55,http,183.131.192.83,443,10.64.105.213,2099,28542,100455
2017-11-26 12:01:33,2017-11-26 12:02:32,http,206.19.49.153,443,10.64.105.95,2289,38561,1423055
2017-11-26 12:01:37,2017-11-26 12:01:49,http,10.50.50.26,443,10.64.105.95,2088,99,1309948
2017-11-26 12:01:41,2017-11-26 12:02:19,http,10.50.50.26,443,10.64.105.95,2111,2438,19844
2017-11-26 12:01:45,2017-11-26 12:02:35,http,183.131.192.83,443,10.64.105.213,2077,1708,132324
2017-11-26 12:01:48,2017-11-26 12:02:36,http,10.5.71.60,443,10.64.105.235,2194,16442,669721
2017-11-26 12:02:03,2017-11-26 12:02:35,http,183.131.192.83,443,10.64.105.213,2087,26196,25217
2017-11-26 12:02:06,2017-11-26 12:02:37,http,220.181.112.244,443,10.64.105.248,3027,7,2992410
2017-11-26 12:02:07,2017-11-26 12:02:43,http,10.50.50.26,443,10.64.105.95,2097,7862,23326
2017-11-26 12:02:15,2017-11-26 12:02:31,http,101.37.113.127,443,10.64.105.194,2924,20506,2467096
2017-11-26 12:02:24,2017-11-26 12:02:35,http,206.19.49.153,443,10.64.105.95,2306,10459,1202632
2017-11-26 12:02:28,2017-11-26 12:18:16,smtp,10.5.71.60,25,10.116.216.71,2161,119,271
2017-11-26 12:02:50,2017-11-26 12:02:57,http,101.37.113.127,443,10.64.105.194,2933,40227,47
2017-11-26 12:03:00,2017-11-26 12:03:48,http,10.5.71.60,443,10.64.105.235,2192,57,281554
2017-11-26 12:03:04,2017-11-26 12:03:20,http,206.19.49.153,443,10.64.105.95,2330,7154,2286280
2017-11-26 12:03:10,2017-11-26 12:03:56,http,220.181.112.244,443,10.64.105.248,3034,5920,476062
2017-11-26 12:03:14,2017-11-26 12:04:05,http,140.205.62.20,80,10.64.105.71,2494,82566,105533
2017-11-26 12:03:18,2017-11-26 12:03:43,http,220.181.112.244,443,10.64.105.248,3029,10645,1490794
2017-11-26 12:03:19,2017-11-26 12:04:00,http,10.7.133.20,80,10.64.105.194,2980,5530,221210
2017-11-26 12:03:20,2017-11-26 12:03:46,http,10.5.71.60,443,10.64.105.83,2520,20089,639966
2017-11-26 12:03:21,2017-11-26 12:03:24,http,10.7.133.20,80,10.64.105.194,2996,10489,1937819
2017-11-26 12:03:27,2017-11-26 12:04:27,http,122.228.250.89,443,10.64.105.83,2951,17276,5144007
2017-11-26 12:03:32,2017-11-26 12:04:27,http,10.5.71.60,443,10.64.105.235,2209,771,3994220
2017-11-26 12:03:33,2017-11-26 12:04:24,http,122.228.250.89,443,10.64.105.83,2952,12042,1461282
2017-11-26 12:03:39,2017-11-26 12:04:07,http,10.5.71.60,443,10.64.105.235,2176,1314,15252
2017-11-26 12:03:47,2017-11-26 12:04:27,http,206.19.49.153,443,10.64.105.95,2371,3615,56152
2017-11-26 12:03:53,2017-11-26 12:04:52,http,122.228.250.89,443,10.64.105.83,2996,39,1241624
2017-11-26 12:03:55,2017-11-26 12:04:22,http,140.205.62.20,80,10.64.105.71,2520,14034,3935174
2017-11-26 12:04:05,2017-11-26 12:04:41,http,10.5.71.60,443,10.64.105.83,2642,2890,374426
2017-11-26 12:04:08,2017-11-26 12:05:03,http,10.5.71.60,443,10.64.105.83,2558,64605,1000920
2017-11-26 12:04:13,2017-11-26 12:04:57,http,10.5.71.60,443,10.64.105.83,2588,2790,7053
2017-11-26 12:04:14,2017-11-26 12:05:02,http,10.7.133.20,80,10.64.105.194,2997,2322,2415608
2017-11-26 12:04:16,2017-11-26 12:04:35,http,140.205.62.20,80,10.64.105.71,2540,31223,813010
2017-11-26 12:04:17,2017-11-26 12:04:22,http,140.205.62.20,80,10.64.105.71,2529,15269,3035743
2017-11-26 12:04:18,2017-11-26 12:04:55,http,140.205.62.20,80,10.64.105.71,2570,45135,100628
2017-11-26 12:04:19,2017-11-26 12:04:58,http,10.5.71.60,443,10.64.105.83,2603,936,1249576
2017-11-26 12:04:39,2017-11-26 12:04:46,http,101.37.113.127,443,10.64.105.194,2927,111,176934
2017-11-26 12:04:52,2017-11-26 12:05:24,http,140.205.62.20,80,10.64.105.71,2524,5020,1029789
2017-11-26 12:05:00,2017-11-26 12:05:11,http,10.7.133.20,80,10.64.105.194,3001,2144,45162
2017-11-26 12:05:09,2017-11-26 12:05:19,http,10.5.71.60,443,10.64.105.15,1822,52531,391900
2017-11-26 12:05:10,2017-11-26 12:05:39,http,10.5.71.60,443,10.64.105.235,2428,8872,159468
2017-11-26 12:05:22,2017-11-26 12:06:16,http,122.228.250.89,443,10.64.105.83,2970,8354,2154367
2017-11-26 12:05:26,2017-11-26 12:05:43,http,10.5.71.60,443,10.64.105.83,2637,12946,966205
2017-11-26 12:05:28,2017-11-26 12:06:17,http,140.205.62.20,80,10.64.105.71,2543,20250,226141
2017-11-26 12:05:31,2017-11-26 12:06:01,http,10.5.71.60,443,10.64.105.15,1825,136,1577430
2017-11-26 12:05:32,2017-11-26 12:05:40,http,10.5.71.60,443,10.64.105.235,2517,5301,7082134
2017-11-26 12:05:49,2017-11-26 12:06:39,http,10.5.71.60,443,10.64.105.235,2486,56068,24084
2017-11-26 12:05:52,2017-11-26 12:06:13,http,10.50.50.40,80,10.64.105.36,2522,18492,6779751
2017-11-26 12:05:53,2017-11-26 12:06:26,http,10.5.71.60,443,10.64.105.235,2475,1428,126795
2017-11-26 12:06:09,2017-11-26 12:07:05,http,10.5.71.60,443,10.64.105.15,1870,48243,1055315
2017-11-26 12:06:15,2017-11-26 12:06:53,http,10.5.71.60,443,10.64.105.15,1879,46751,1606228
2017-11-26 12:06:16,2017-11-26 12:06:17,http,10.5.71.60,443,10.64.105.15,1861,1088,1065118
2017-11-26 12:06:26,2017-11-26 12:06:54,http,10.5.71.60,443,10.64.105.235,2539,29033,4137378
2017-11-26 12:06:32,2017-11-26 12:07:02,http,122.228.250.89,443,10.64.105.83,2999,9939,145205
2017-11-26 12:06:32,2017-11-26 12:19:13,smtp,10.5.71.60,25,10.116.216.71,1871,172,268
2017-11-26 12:06:41,2017-11-26 12:07:13,http,10.50.50.40,80,10.64.105.36,2551,123,2862078
2017-11-26 12:06:48,2017-11-26 12:06:52,http,10.5.71.60,443,10.64.105.235,2482,32647,707211
2017-11-26 12:06:50,2017-11-26 12:06:53,http,10.50.50.28,443,10.64.105.120,2714,5878,1874
2017-11-26 12:06:51,2017-11-26 12:18:14,smtp,10.5.71.60,25,10.116.216.71,2183,122,376
2017-11-26 12:07:04,2017-11-26 12:21:19,smtp,10.5.71.60,25,10.64.105.90,1903,152,286
2017-11-26 12:07:21,2017-11-26 12:07:37,http,10.50.50.28,443,10.64.105.120,2761,67142,2096748
2017-11-26 12:07:25,2017-11-26 12:07:54,http,10.5.71.60,443,10.64.105.15,1898,3063,123155
2017-11-26 12:07:30,2017-11-26 12:08:10,http,10.5.71.60,443,10.64.105.235,2552,1589,292002
2017-11-26 12:07:33,2017-11-26 12:07:59,http,10.50.50.28,443,10.64.105.120,2722,7561,846285
2017-11-26 12:07:37,2017-11-26 12:08:05,http,122.228.250.89,443,10.64.105.83,3006,29146,1114
2017-11-26 12:07:51,2017-11-26 12:08:01,http,10.63.120.70,443,10.64.105.89,2360,28824,1670167
2017-11-26 12:07:57,2017-11-26 12:08:25,http,140.205.62.20,80,10.64.105.71,2544,19991,325262
2017-11-26 12:07:58,2017-11-26 12:08:34,http,10.7.133.20,80,10.64.105.127,3050,17086,240853
2017-11-26 12:08:06,2017-11-26 12:08:39,http,10.63.120.70,443,10.64.105.89,2382,3623,212454
2017-11-26 12:08:09,2017-11-26 12:08:09,http,10.5.71.60,443,10.64.105.36,2590,327,121627
2017-11-26 12:08:11,2017-11-26 12:08:56,http,10.5.71.60,443,10.64.105.36,2617,1767,5424112
2017-11-26 12:08:17,2017-11-26 12:09:08,http,60.28.217.136,443,10.64.105.81,2412,82396,8446510
2017-11-26 12:08:22,2017-11-26 12:08:44,http,10.7.133.20,80,10.64.105.127,3093,4178,2995964
2017-11-26 12:08:29,2017-11-26 12:09:07,http,10.63.120.70,443,10.64.105.89,2373,7869,1384433
2017-11-26 12:08:31,2017-11-26 12:09:10,http,60.28.217.136,443,10.64.105.81,2419,14607,3931
2017-11-26 12:08:40,2017-11-26 12:08:54,http,10.5.71.60,443,10.64.105.36,2713,10487,198775
2017-11-26 12:08:50,2017-11-26 12:09:00,ssh,10.50.50.43,22,10.64.105.62,1949,2634,90009477
2017-11-26 12:08:54,2017-11-26 12:09:50,http,10.5.71.60,443,10.64.105.15,1895,20453,4457398
2017-11-26 12:08:55,2017-11-26 12:08:55,http,10.7.133.20,80,10.64.105.127,3059,22173,6715035
2017-11-26 12:08:57,2017-11-26 12:09:22,http,10.63.120.70,443,10.64.105.89,2383,12303,2952136
2017-11-26 12:09:00,2017-11-26 12:09:10,ssh,10.50.50.43,22,10.64.105.62,1949,150000260,3741
2017-11-26 12:09:04,2017-11-26 12:09:05,http,10.50.50.28,443,10.64.105.120,2787,3865,1241604
2017-11-26 12:09:04,2017-11-26 12:09:04,http,10.5.71.60,443,10.64.105.29,2182,5450,3481201
2017-11-26 12:09:06,2017-11-26 12:09:31,http,140.205.62.20,80,10.64.105.71,2580,20204,1342792
2017-11-26 12:09:10,2017-11-26 12:09:20,ssh,10.50.50.43,22,10.64.105.62,1949,807,150001591
2017-11-26 12:09:13,2017-11-26 12:09:48,http,183.134.15.16,8080,10.64.105.88,2235,10020,90850
2017-11-26 12:09:18,2017-11-26 12:10:12,http,10.5.71.60,443,10.64.105.36,2666,626,1491734
2017-11-26 12:09:20,2017-11-26 12:09:30,ssh,10.50.50.43,22,10.64.105.62,1949,3285,180008397
2017-11-26 12:09:32,2017-11-26 12:09:37,http,10.5.71.60,443,10.64.105.29,2187,3539,4340525
2017-11-26 12:09:32,2017-11-26 12:10:08,http,111.206.81.174,80,10.64.105.22,2076,2546,89877
2017-11-26 12:09:33,2017-11-26 12:10:17,http,10.5.71.60,443,10.64.105.36,2695,462,47062
2017-11-26 12:09:39,2017-11-26 12:10:22,http,10.5.71.60,443,10.64.105.29,2217,6967,107665
2017-11-26 12:09:40,2017-11-26 12:09:48,http,10.5.71.60,443,10.64.105.36,2637,8952,201190
2017-11-26 12:09:45,2017-11-26 12:10:34,http,10.63.120.70,443,10.64.105.89,2408,44305,33033
2017-11-26 12:09:49,2017-11-26 12:09:54,http,10.7.133.20,80,10.64.105.127,3097,10849,2950184
2017-11-26 12:09:57,2017-11-26 12:10:44,http,10.63.120.70,443,10.64.105.89,2426,13638,1294116
2017-11-26 12:09:59,2017-11-26 12:10:12,http,10.5.71.60,443,10.64.105.29,2227,6333,3893704
2017-11-26 12:10:01,2017-11-26 12:10:27,http,183.134.15.16,8080,10.64.105.88,2237,26658,234697
2017-11-26 12:10:07,2017-11-26 12:10:10,http,10.5.71.60,443,10.64.105.235,2518,36802,1391114
2017-11-26 12:10:25,2017-11-26 12:10:34,http, 106.3.131.82,80,10.64.105.219,4023,4434,9590
2017-11-26 12:10:26,2017-11-26 12:10:53,http,111.206.81.174,80,10.64.105.22,2114,44749,4425271
2017-11-26 12:10:39,2017-11-26 12:10:54,http,10.5.71.60,443,10.64.105.36,2751,27790,1813091
2017-11-26 12:10:50,2017-11-26 12:11:40,http,10.5.71.60,443,10.64.106.23,1946,10809,1089102
2017-11-26 12:11:07,2017-11-26 12:11:49,http,10.5.71.60,443,10.64.106.23,1970,6043,73802
2017-11-26 12:11:16,2017-11-26 12:27:21,smtp,10.5.71.60,25,10.116.216.72,1963,101,236
2017-11-26 12:11:25,2017-11-26 12:11:43,http,10.63.120.70,443,10.64.105.89,2405,8654,1234703
2017-11-26 12:11:26,2017-11-26 12:11:46,http,10.5.71.60,443,10.64.106.23,1995,12182,860935
2017-11-26 12:11:31,2017-11-26 12:12:13,http,10.5.71.60,443,10.64.106.23,1954,14362,4162622
2017-11-26 12:11:37,2017-11-26 12:11:52,http,10.5.71.60,443,10.64.105.120,2473,55279,494391
2017-11-26 12:11:43,2017-11-26 12:12:14,http,10.5.71.60,443,10.64.105.120,2501,4706,2005695
2017-11-26 12:11:44,2017-11-26 12:12:21,http,220.181.112.244,443,10.64.105.248,2497,24532,854084
2017-11-26 12:11:46,2017-11-26 12:31:32,smtp,10.5.71.60,25,219.142.78.230,1825,176,293
2017-11-26 12:12:15,2017-11-26 12:13:01,http,10.5.71.60,443,10.64.106.23,1972,6625,1479
2017-11-26 12:12:24,2017-11-26 12:13:02,http,220.181.112.244,443,10.64.105.248,2639,66622,0
2017-11-26 12:12:25,2017-11-26 12:12:44,http,220.181.112.244,443,10.64.105.248,2528,17,2076828
2017-11-26 12:12:31,2017-11-26 12:13:03,http,183.131.192.83,80,10.64.105.15,2213,30615,7952069
2017-11-26 12:12:33,2017-11-26 12:13:22,http,220.181.112.244,443,10.64.105.248,2572,36832,2129770
2017-11-26 12:12:39,2017-11-26 12:13:23,http,183.131.192.83,80,10.64.105.15,2231,2631,78067
2017-11-26 12:12:39,2017-11-26 12:12:58,http,10.63.120.70,443,10.64.105.62,2730,388,4673258
2017-11-26 12:12:42,2017-11-26 12:13:15,http,10.5.71.60,443,10.64.105.36,2746,17197,888561
2017-11-26 12:12:47,2017-11-26 12:13:41,http,10.5.71.60,443,10.64.105.36,2742,1482,595908
2017-11-26 12:12:49,2017-11-26 12:13:07,http,10.5.71.60,443,10.64.105.120,2504,16408,57
2017-11-26 12:12:59,2017-11-26 12:13:38,http,10.50.50.28,443,10.64.105.194,2506,7704,542116
2017-11-26 12:13:13,2017-11-26 12:13:39,http,220.181.112.244,443,10.64.105.248,2563,24906,787492
2017-11-26 12:13:28,2017-11-26 12:26:03,smtp,10.5.71.60,25,10.116.216.72,2197,171,336
2017-11-26 12:13:30,2017-11-26 12:13:31,http,10.5.71.60,443,10.64.105.120,2526,31798,2391172
2017-11-26 12:13:31,2017-11-26 12:28:51,smtp,10.5.71.60,25,10.64.105.221,2315,124,180
2017-11-26 12:13:35,2017-11-26 12:14:30,http,10.5.71.60,443,10.64.106.23,2012,22634,241242
2017-11-26 12:13:39,2017-11-26 12:13:48,http,10.50.50.28,443,10.64.105.194,2535,2657,147284
2017-11-26 12:13:45,2017-11-26 12:14:14,http,183.131.192.83,80,10.64.105.15,2235,3434,1252864
2017-11-26 12:13:45,2017-11-26 12:13:47,http,220.181.112.244,443,10.64.105.248,2638,27673,4746675
2017-11-26 12:13:47,2017-11-26 12:14:36,http,10.50.50.28,443,10.64.105.194,2519,962,678870
2017-11-26 12:13:56,2017-11-26 12:14:09,http,220.181.112.244,443,10.64.106.23,2165,637,402897
2017-11-26 12:13:57,2017-11-26 12:14:04,http,220.181.112.244,443,10.64.105.248,2601,16464,779988
2017-11-26 12:14:02,2017-11-26 12:14:12,ssh,10.7.133.18,22,10.64.105.36,2035,1964,3089
2017-11-26 12:14:03,2017-11-26 12:14:16,http,10.5.71.60,443,10.64.105.120,2538,388,227454
2017-11-26 12:14:04,2017-11-26 12:14:53,http,220.181.112.244,443,10.64.106.16,2742,361,360819
2017-11-26 12:14:09,2017-11-26 12:14:29,http,220.181.112.244,443,10.64.105.248,2589,6025,2761952
2017-11-26 12:14:11,2017-11-26 12:14:59,http,220.181.112.244,443,10.64.106.16,2792,10035,312794
2017-11-26 12:14:15,2017-11-26 12:31:27,smtp,10.5.71.60,25,10.64.106.23,1934,136,370
2017-11-26 12:14:17,2017-11-26 12:14:57,http,10.63.120.70,443,10.64.105.89,2427,33497,109653
2017-11-26 12:14:19,2017-11-26 12:15:06,http,10.5.71.60,443,10.64.105.215,2595,29882,6245713
2017-11-26 12:14:23,2017-11-26 12:15:11,http,206.19.49.153,80,10.64.105.194,2642,35669,150149
2017-11-26 12:14:24,2017-11-26 12:15:07,http,220.181.112.244,443,10.64.106.16,2876,13410,891276
2017-11-26 12:14:26,2017-11-26 12:14:57,http,10.50.50.28,443,10.64.105.213,2271,4206,44659
2017-11-26 12:14:31,2017-11-26 12:14:59,http,10.5.71.60,443,10.64.106.23,2007,38017,12556
2017-11-26 12:14:35,2017-11-26 12:14:53,http,206.19.49.153,80,10.64.105.194,2650,11721,1361112
2017-11-26 12:14:45,2017-11-26 12:14:54,http,220.181.112.244,443,10.64.106.23,2169,35,106482
2017-11-26 12:14:45,2017-11-26 12:15:23,http,10.50.50.28,443,10.64.105.194,2571,51156,2434049
2017-11-26 12:14:47,2017-11-26 12:15:41,http,220.181.112.244,443,10.64.106.16,2751,51283,7770101
2017-11-26 12:15:00,2017-11-26 12:27:46,smtp,10.5.71.60,25,10.64.105.81,1874,108,145
2017-11-26 12:15:00,2017-11-26 12:15:58,http,10.50.50.28,443,10.64.105.194,2594,14344,3879467
2017-11-26 12:15:02,2017-11-26 12:15:04,http,10.5.71.60,443,10.64.105.215,2596,49176,43035
2017-11-26 12:15:09,2017-11-26 12:16:05,http,206.19.49.153,80,10.64.105.194,2684,39451,6297614
2017-11-26 12:15:09,2017-11-26 12:15:50,http,10.50.50.28,443,10.64.105.194,2566,638,224164
2017-11-26 12:15:15,2017-11-26 12:15:24,http,10.50.50.28,443,10.64.105.213,2296,6979,171484
2017-11-26 12:15:20,2017-11-26 12:15:52,http,106.11.42.142,443,10.64.105.198,2359,10145,202699
2017-11-26 12:15:20,2017-11-26 12:28:09,smtp,10.5.71.60,25,10.116.216.71,1564,139,398
2017-11-26 12:15:21,2017-11-26 12:16:11,http,106.11.42.142,443,10.64.105.198,2404,1323,62966
2017-11-26 12:15:23,2017-11-26 12:16:16,http,10.50.50.28,443,10.64.105.194,2563,8433,3207435
2017-11-26 12:15:24,2017-11-26 12:16:19,http,10.5.71.60,443,10.64.105.110,2545,61253,606306
2017-11-26 12:15:24,2017-11-26 12:16:03,http,10.5.71.60,443,10.64.105.110,2582,44,6376
2017-11-26 12:15:29,2017-11-26 12:15:54,http,220.181.112.244,443,10.64.105.248,2624,67345,60293
2017-11-26 12:15:37,2017-11-26 12:16:33,http,124.127.108.78,443,10.64.105.243,2025,758,74297
2017-11-26 12:15:44,2017-11-26 12:16:26,http,206.19.49.153,80,10.64.105.194,2671,5457,1166275
2017-11-26 12:15:44,2017-11-26 12:15:52,http,124.127.108.78,443,10.64.105.243,2030,12876,1096474
2017-11-26 12:15:45,2017-11-26 12:16:16,http,106.11.42.142,443,10.64.105.198,2395,1,4549617
2017-11-26 12:15:47,2017-11-26 12:16:22,http,220.181.112.244,443,10.64.106.16,2820,37485,731203
2017-11-26 12:15:47,2017-11-26 12:16:16,http,10.5.71.60,443,10.64.105.110,2547,10811,1465611
2017-11-26 12:15:51,2017-11-26 12:16:14,http,106.11.42.142,443,10.64.105.198,2438,3469,4500271
2017-11-26 12:15:59,2017-11-26 12:16:20,http,206.19.49.153,80,10.64.105.194,2662,4,1652153
2017-11-26 12:16:25,2017-11-26 12:16:37,http,220.181.112.244,443,10.64.106.16,2801,32331,145062
