time,sip,sport,dip,dport,host
2017-11-26 13:50:53,10.64.105.24,4778,10.5.71.60,443,email.hightech.com
2017-11-26 13:52:16,10.64.105.127,4258,10.7.133.20,80,
2017-11-26 13:52:25,10.64.105.194,3615,10.7.133.20,80,
2017-11-26 13:52:28,10.64.105.24,3491,120.132.56.211,443,tech2ipo.com
2017-11-26 13:53:37,10.64.105.15,2532,10.5.71.60,443,email.hightech.com
2017-11-26 13:54:53,10.64.105.120,5843,101.201.170.152,80,www.programmer.com.cn
2017-11-26 13:57:43,10.64.105.213,2648,10.50.50.40,80,
2017-11-26 13:58:48,10.64.105.120,4468,111.206.81.174,80,www.so.com
2017-11-26 13:59:39,10.64.105.248,3445,10.5.71.60,443,email.hightech.com
2017-11-26 14:00:15,10.64.106.30,2437,10.5.71.60,443,email.hightech.com
2017-11-26 14:00:45,10.64.105.243,3659,10.63.120.70,443,OA.hightech.com
2017-11-26 14:00:48,10.64.105.120,3591,10.7.133.15,80,
2017-11-26 14:01:15,10.64.105.24,3918,115.231.22.28,443,www.suning.com
2017-11-26 14:01:17,10.64.105.24,4545,10.63.120.70,443,OA.hightech.com
2017-11-26 14:02:30,10.64.105.24,5059,10.7.133.20,80,
2017-11-26 14:03:26,10.64.106.23,3331,202.108.12.40,443,nba.tom.com
2017-11-26 14:03:35,10.64.105.198,3639,140.205.248.2,443,china.alibaba.com
2017-11-26 14:04:54,10.64.105.81,3126,124.74.240.136,8080,www.bankcomm.com
2017-11-26 14:06:22,10.64.105.12,3100,10.5.71.60,443,email.hightech.com
2017-11-26 14:06:55,10.64.105.231,3330,184.168.221.59,443,www.imanhua.com
2017-11-26 14:07:13,10.64.105.248,3886,220.181.112.244,443,www.baidu.com
2017-11-26 14:07:49,10.64.105.24,3664,10.5.71.60,443,email.hightech.com
2017-11-26 14:08:15,10.64.105.219,4471,106.75.72.56,80,www.lagou.com
2017-11-26 14:08:21,10.64.105.243,2908,10.5.71.60,443,email.hightech.com
2017-11-26 14:08:22,10.64.105.24,3359,10.50.50.29,443,lib02.hightech.com
2017-11-26 14:09:09,10.64.105.213,2889,10.50.50.40,80,
2017-11-26 14:09:27,10.64.105.15,2820,183.131.192.83,80,ent.163.com
2017-11-26 14:09:29,10.64.105.248,3968,10.5.71.60,443,email.hightech.com
2017-11-26 14:10:55,10.64.105.120,4906,185.165.185.104,443,www.eclipseworld.org/bbs/
2017-11-26 14:11:00,10.64.105.83,3369,111.206.81.174,80,www.so.com
2017-11-26 14:11:57,10.64.105.221,4410,195.93.85.44,80,www.tuaw.com
2017-11-26 14:12:21,10.64.105.235,3812,74.86.12.172,8080,www.google.com
2017-11-26 14:12:54,10.64.105.15,3026,183.131.192.83,80,ent.163.com
2017-11-26 14:12:55,10.64.105.62,2948,10.5.71.60,443,email.hightech.com
2017-11-26 14:15:07,10.64.105.15,3089,10.63.120.70,443,OA.hightech.com
2017-11-26 14:16:06,10.64.105.194,3601,206.19.49.153,80,www.theserverside.com
2017-11-26 14:16:50,10.64.105.215,3427,10.5.71.60,443,email.hightech.com
2017-11-26 14:16:57,10.64.105.219,4435, 218.16.124.68,80,http://www.jobcn.com/
2017-11-26 14:17:08,10.64.105.4,3812, 121.29.54.108,80,http://www.goodjob.cn/
2017-11-26 14:17:39,10.64.105.95,2715,10.50.50.47,80,
2017-11-26 14:17:56,10.64.105.89,3699,103.218.240.141,443,cn.babyhaven.com
2017-11-26 14:19:10,10.64.105.231,3247,10.5.71.60,443,email.hightech.com
2017-11-26 14:19:28,10.64.106.16,3457,122.224.46.171,443,store.apple.com
2017-11-26 14:20:30,10.64.106.16,3342,106.39.169.232,8080,union-click.jd.com
2017-11-26 14:20:51,10.64.105.22,2736,10.63.120.70,443,OA.hightech.com
2017-11-26 14:21:59,10.64.105.62,3058,180.168.0.67,443,www.cmbchina.com
2017-11-26 14:22:20,10.64.105.71,3062,10.5.71.60,443,email.hightech.com
2017-11-26 14:22:48,10.64.105.221,3931,10.5.71.60,443,email.hightech.com
2017-11-26 14:23:54,10.64.105.89,3302,103.218.240.141,443,cn.babyhaven.com
2017-11-26 14:25:03,10.64.105.120,3547,10.50.50.28,443,lib01.hightech.com
2017-11-26 14:26:46,10.64.105.90,2873,180.96.29.96,443,www.xici.net
2017-11-26 14:26:46,10.64.105.12,2719,203.188.200.67,443,www.yahoo.com
2017-11-26 14:28:08,10.64.105.29,3415,10.5.71.60,443,email.hightech.com
2017-11-26 14:28:21,10.64.105.62,3011,10.7.133.15,80,
2017-11-26 14:28:49,10.64.105.205,3073,10.5.71.60,443,email.hightech.com
2017-11-26 14:29:11,10.64.105.89,3518,10.5.71.60,443,email.hightech.com
2017-11-26 14:29:15,10.64.105.194,3659,10.5.71.60,443,email.hightech.com
2017-11-26 14:29:35,10.64.105.213,2824,183.131.192.83,443,www.zhulang.com
2017-11-26 14:29:50,10.64.105.89,3507,10.5.71.60,443,email.hightech.com
2017-11-26 14:30:48,10.64.105.243,3486,116.1.238.73,8080,sports.sina.com.cn
2017-11-26 14:32:52,10.64.105.231,3959,106.11.47.20,443,www.tudou.com
2017-11-26 14:33:23,10.64.106.30,2587,10.5.71.60,443,email.hightech.com
2017-11-26 14:34:06,10.64.105.205,2626,10.5.71.60,443,email.hightech.com
2017-11-26 14:34:21,10.64.105.120,5658,10.5.71.60,443,email.hightech.com
2017-11-26 14:34:47,10.64.105.205,2441,220.161.185.1,443,sale.jd.com
2017-11-26 14:36:12,10.64.106.23,3575,10.63.120.70,443,OA.hightech.com
2017-11-26 14:38:27,10.64.105.88,3204,10.5.71.60,443,email.hightech.com
2017-11-26 14:38:56,10.64.105.221,4300,10.5.71.60,443,email.hightech.com
2017-11-26 14:40:39,10.64.105.120,6232,10.5.71.60,443,email.hightech.com
2017-11-26 14:41:01,10.64.105.221,4190,10.50.50.27,443,jira.hightech.com
2017-11-26 14:42:05,10.64.105.219,4645,58.215.120.41,80,www.yingjiesheng.com
2017-11-26 14:44:22,10.64.105.219,3796,58.215.120.41,80,www.yingjiesheng.com
2017-11-26 14:44:38,10.64.105.205,2827,10.5.71.60,443,email.hightech.com
2017-11-26 14:44:47,10.64.105.110,2787,10.50.50.46,80,
2017-11-26 14:46:44,10.64.105.205,2727,140.205.248.2,443,china.alibaba.com
2017-11-26 14:47:19,10.64.105.213,3311,183.66.109.245,8080,www.mop.com
2017-11-26 14:47:41,10.64.105.110,4356,10.50.50.46,80,
2017-11-26 14:48:25,10.64.105.29,3305,10.63.120.70,443,OA.hightech.com
2017-11-26 14:48:39,10.64.105.205,3174,10.5.71.60,443,email.hightech.com
2017-11-26 14:48:44,10.64.105.28,3383,10.5.71.60,443,email.hightech.com
2017-11-26 14:48:58,10.64.105.219,4295,115.159.231.213,80,www.chinahr.com
2017-11-26 14:49:29,10.64.105.221,4548,10.5.71.60,443,email.hightech.com
2017-11-26 14:49:31,10.64.105.120,3437,10.7.133.15,80,
2017-11-26 14:50:03,10.64.105.29,3659,54.222.60.218,443,www.amazon.cn
2017-11-26 14:50:20,10.64.105.221,4230,195.93.85.44,80,www.tuaw.com
2017-11-26 14:50:24,10.64.105.4,3932,61.144.244.18,80,www.cjol.com
2017-11-26 14:50:49,10.64.105.243,3356,220.181.112.244,443,www.baidu.com
2017-11-26 14:50:50,10.64.105.248,3356,10.5.71.60,443,email.hightech.com
2017-11-26 14:50:58,10.64.105.88,3149,14.215.138.36,8080,www.qidian.com
2017-11-26 14:51:41,10.64.105.221,3615,10.50.50.26,443,git.hightech.com
2017-11-26 14:51:57,10.64.105.15,3252,183.131.192.83,80,ent.163.com
2017-11-26 14:53:45,10.64.106.30,2288,10.5.71.60,443,email.hightech.com
2017-11-26 14:54:14,10.64.105.110,4476,101.201.170.152,80,www.programmer.com.cn
2017-11-26 14:54:16,10.64.105.120,3756,10.5.71.60,443,email.hightech.com
2017-11-26 14:57:27,10.64.105.90,3091,106.39.169.232,8080,union-click.jd.com
2017-11-26 14:58:09,10.64.105.248,3566,10.5.71.60,443,email.hightech.com
2017-11-26 14:58:47,10.64.105.127,3289,10.5.71.60,443,email.hightech.com
2017-11-26 15:00:14,10.64.105.8,2961,10.5.71.60,443,email.hightech.com
2017-11-26 15:01:07,10.64.105.95,3256,74.86.12.172,8080,www.google.com
2017-11-26 15:01:15,10.64.105.198,3049,10.5.71.60,443,email.hightech.com
2017-11-26 15:01:30,10.64.105.71,3649,10.5.71.60,443,email.hightech.com
2017-11-26 15:01:37,10.64.105.89,3350,60.28.217.136,443,www.0-6.com
2017-11-26 15:02:21,10.64.105.12,2787,180.149.145.156,443,news.baidu.com
2017-11-26 15:02:28,10.64.105.81,3339,10.5.71.60,443,email.hightech.com
2017-11-26 15:02:54,10.64.106.30,2088,10.5.71.60,443,email.hightech.com
2017-11-26 15:05:17,10.64.105.219,4342, 123.57.27.206,80,http://www.zhaopingou.com
2017-11-26 15:06:11,10.64.106.23,3372,114.80.130.60,80,sports.sohu.com
2017-11-26 15:06:52,10.64.105.221,4679,10.7.133.20,80,
2017-11-26 15:07:06,10.64.105.28,4160,10.50.50.26,443,git.hightech.com
2017-11-26 15:08:38,10.64.105.71,3040,116.1.238.73,8080,sports.sina.com.cn
2017-11-26 15:11:35,10.64.105.110,4993,10.50.50.46,80,
2017-11-26 15:11:40,10.64.105.120,6313,10.50.50.27,443,jira.hightech.com
2017-11-26 15:11:57,10.64.105.127,4795,10.63.120.70,443,OA.hightech.com
2017-11-26 15:14:06,10.64.105.127,3518,115.159.231.166,80,www.58.com
2017-11-26 15:15:02,10.64.106.23,3678,183.134.15.16,80,www.6.cn
2017-11-26 15:16:27,10.64.105.89,3674,58.250.137.36,8080,news.qq.com
2017-11-26 15:16:58,10.64.105.90,3057,106.11.42.142,443,ju.taobao.com
2017-11-26 15:17:37,10.64.105.110,3857,10.5.71.60,443,email.hightech.com
2017-11-26 15:18:36,10.64.105.221,4054,10.50.50.27,443,jira.hightech.com
2017-11-26 15:18:47,10.64.105.120,4593,10.7.133.15,80,
2017-11-26 15:18:48,10.64.106.30,2173,10.5.71.60,443,email.hightech.com
2017-11-26 15:19:58,10.64.105.110,4828,10.5.71.60,443,email.hightech.com
2017-11-26 15:20:03,10.64.105.243,3182,220.181.112.244,443,www.baidu.com
2017-11-26 15:20:04,10.64.105.243,3263,202.108.12.40,443,nba.tom.com
2017-11-26 15:20:14,10.64.105.28,3096,221.5.43.43,8080,www.chinaitlab.com
2017-11-26 15:20:32,10.64.105.110,3792,10.50.50.46,80,
2017-11-26 15:21:24,10.64.106.16,3313,122.224.46.171,443,store.apple.com
2017-11-26 15:22:20,10.64.106.30,2362,10.63.120.70,443,OA.hightech.com
2017-11-26 15:23:23,10.64.106.23,3073,10.5.71.60,443,email.hightech.com
2017-11-26 15:24:34,10.64.105.28,3857,10.50.50.40,80,
2017-11-26 15:27:03,10.64.105.205,2328,124.74.240.136,8080,www.bankcomm.com
2017-11-26 15:27:59,10.64.105.29,3175,10.63.120.70,443,OA.hightech.com
2017-11-26 15:28:11,10.64.105.215,3316,10.5.71.60,443,email.hightech.com
2017-11-26 15:28:11,10.64.105.71,3393,10.5.71.60,443,email.hightech.com
2017-11-26 15:28:59,10.64.105.22,2565,10.5.71.60,443,email.hightech.com
2017-11-26 15:29:28,10.64.105.198,2968,140.205.248.2,443,china.alibaba.com
2017-11-26 15:30:04,10.64.105.120,6056,199.119.126.68,443,www.infoq.com/cn/
2017-11-26 15:30:35,10.64.105.71,2937,220.181.112.244,443,www.baidu.com
2017-11-26 15:30:59,10.64.106.16,3639,220.181.112.244,443,www.baidu.com
2017-11-26 15:33:10,10.64.105.110,5179,10.50.50.46,80,
2017-11-26 15:34:42,10.64.105.110,3939,10.50.50.28,443,lib01.hightech.com
2017-11-26 15:34:50,10.64.105.120,5013,10.5.71.60,443,email.hightech.com
2017-11-26 15:35:06,10.64.105.24,3057,10.50.50.27,443,jira.hightech.com
2017-11-26 15:35:18,10.64.105.95,3275,10.50.50.47,80,
2017-11-26 15:35:21,10.64.105.110,3428,10.5.71.60,443,email.hightech.com
2017-11-26 15:36:38,10.64.105.221,4276,10.7.133.20,80,
2017-11-26 15:36:47,10.64.105.221,4010,10.50.50.28,443,lib01.hightech.com
2017-11-26 15:36:51,10.64.105.36,3353,10.63.120.70,443,OA.hightech.com
2017-11-26 15:39:32,10.64.105.110,4073,10.50.50.26,443,git.hightech.com
2017-11-26 15:40:21,10.64.105.95,2561,10.50.50.28,443,lib01.hightech.com
2017-11-26 15:42:04,10.64.105.221,3795,10.5.71.60,443,email.hightech.com
2017-11-26 15:42:22,10.64.105.81,2863,60.28.217.136,443,www.0-6.com
2017-11-26 15:43:00,10.64.105.88,2791,220.181.112.244,443,www.baidu.com
2017-11-26 15:44:07,10.64.105.81,2606,60.28.217.136,443,www.0-6.com
2017-11-26 15:44:27,10.64.105.83,3785,59.151.18.44,443,www.jiayuan.com
2017-11-26 15:48:07,10.64.105.8,3129,27.148.164.23,443,www.icbc.com.cn
2017-11-26 15:49:14,10.64.106.23,3440,10.5.71.60,443,email.hightech.com
2017-11-26 15:49:15,10.64.105.90,2552,220.181.112.244,443,www.baidu.com
2017-11-26 15:49:33,10.64.105.24,4320,220.181.112.244,443,www.baidu.com
2017-11-26 15:49:39,10.64.105.90,2969,180.96.29.96,443,www.xici.net
2017-11-26 15:49:47,10.64.105.243,3052,124.127.108.78,443,www.ccb.com
2017-11-26 15:50:14,10.64.105.110,4029,10.5.71.60,443,email.hightech.com
2017-11-26 15:51:02,10.64.105.83,3707,111.206.81.174,80,www.so.com
2017-11-26 15:51:43,10.64.105.90,3273,106.39.169.232,8080,union-click.jd.com
2017-11-26 15:52:27,10.64.105.243,3545,10.5.71.60,443,email.hightech.com
2017-11-26 15:54:20,10.64.105.90,3352,180.96.29.96,443,www.xici.net
2017-11-26 15:55:16,10.64.105.120,3849,10.7.133.15,80,
2017-11-26 15:57:47,10.64.105.81,2784,124.74.240.136,8080,www.bankcomm.com
2017-11-26 15:58:37,10.64.105.8,3016,27.148.164.23,443,www.icbc.com.cn
2017-11-26 15:59:13,10.64.105.81,2681,124.74.240.136,8080,www.bankcomm.com
2017-11-26 15:59:54,10.64.105.243,2953,122.228.74.177,443,www.1ting.com
2017-11-26 15:59:56,10.64.105.120,3538,199.119.126.68,443,www.infoq.com/cn/
2017-11-26 16:02:01,10.64.105.110,2915,10.50.50.27,443,jira.hightech.com
2017-11-26 16:02:20,10.64.105.28,3252,221.5.43.43,8080,www.chinaitlab.com
2017-11-26 16:02:55,10.64.105.36,3677,199.119.126.68,443,www.infoq.com/cn/
2017-11-26 16:03:04,10.64.105.213,2791,192.0.79.33,443,www.techcrunch.com
2017-11-26 16:03:48,10.64.105.12,2904,180.149.145.156,443,news.baidu.com
2017-11-26 16:05:18,10.64.105.8,3399,10.5.71.60,443,email.hightech.com
2017-11-26 16:06:38,10.64.105.235,3265,10.5.71.60,443,email.hightech.com
2017-11-26 16:06:49,10.64.105.29,3539,10.5.71.60,443,email.hightech.com
2017-11-26 16:06:54,10.64.105.127,3980,10.5.71.60,443,email.hightech.com
2017-11-26 16:07:25,10.64.105.219,4377, 120.55.238.210,80,http://www.kanzhun.com/
2017-11-26 16:07:34,10.64.105.22,2620,10.63.120.70,443,OA.hightech.com
2017-11-26 16:08:14,10.64.105.194,3941,10.50.50.26,443,git.hightech.com
2017-11-26 16:08:20,10.64.105.219,3911, 121.29.54.108,80,http://www.goodjob.cn/
2017-11-26 16:08:56,10.64.105.4,3906, 121.40.227.74,80,http://www.jobeast.com/
2017-11-26 16:10:11,10.64.105.198,3321,10.5.71.60,443,email.hightech.com
2017-11-26 16:10:22,10.64.105.90,2799,180.96.29.96,443,www.xici.net
2017-11-26 16:11:12,10.64.105.81,3219,124.74.240.136,8080,www.bankcomm.com
2017-11-26 16:11:49,10.64.106.23,2921,10.5.71.60,443,email.hightech.com
2017-11-26 16:12:25,10.64.105.127,3661,10.7.133.20,80,
2017-11-26 16:12:56,10.64.105.248,3809,59.151.18.44,443,www.jiayuan.com
2017-11-26 16:12:57,10.64.105.231,3669,10.63.120.70,443,OA.hightech.com
2017-11-26 16:13:05,10.64.105.95,3464,74.86.12.172,8080,www.google.com
2017-11-26 16:14:54,10.64.105.4,4327, 119.147.213.172,80,http://www.job5156.com/
2017-11-26 16:14:57,10.64.105.110,4886,10.50.50.46,80,
2017-11-26 16:14:57,10.64.105.120,3415,10.5.71.60,443,email.hightech.com
2017-11-26 16:16:03,10.64.105.231,3446,74.86.12.172,8080,www.google.com
2017-11-26 16:19:47,10.64.105.120,5377,10.5.71.60,443,email.hightech.com
2017-11-26 16:20:14,10.64.105.243,3689,122.228.74.177,443,www.1ting.com
2017-11-26 16:20:30,10.64.105.120,5073,10.5.71.60,443,email.hightech.com
2017-11-26 16:21:13,10.64.105.8,3213,10.5.71.60,443,email.hightech.com
2017-11-26 16:26:04,10.64.105.198,3339,10.5.71.60,443,email.hightech.com
2017-11-26 16:26:21,10.64.105.194,4073,101.37.113.127,443,www.cnblogs.com/ma6174/
2017-11-26 16:26:44,10.64.105.248,3740,10.5.71.60,443,email.hightech.com
2017-11-26 16:26:57,10.64.105.235,3651,106.11.42.142,443,ju.taobao.com
2017-11-26 16:27:49,10.64.105.120,4193,10.50.50.29,443,lib02.hightech.com
2017-11-26 16:28:28,10.64.105.83,3670,14.215.138.36,80,www.readnovel.com
2017-11-26 16:28:57,10.64.105.110,4708,10.50.50.46,80,
2017-11-26 16:29:26,10.64.105.62,2881,10.7.133.15,80,
2017-11-26 16:30:28,10.64.105.221,4634,10.50.50.29,443,lib02.hightech.com
2017-11-26 16:31:36,10.64.105.15,3176,10.63.120.70,443,OA.hightech.com
2017-11-26 16:32:43,10.64.105.120,4336,13.112.36.4,443,www.acfun.tv
2017-11-26 16:33:38,10.64.105.110,4194,10.50.50.46,80,
2017-11-26 16:34:09,10.64.105.62,3280,10.50.50.28,443,lib01.hightech.com
2017-11-26 16:34:17,10.64.105.221,4917,10.7.133.20,80,
2017-11-26 16:35:46,10.64.105.83,3749,10.5.71.60,443,email.hightech.com
2017-11-26 16:36:58,10.64.105.71,3257,10.5.71.60,443,email.hightech.com
2017-11-26 16:39:31,10.64.105.71,3497,10.5.71.60,443,email.hightech.com
2017-11-26 16:39:50,10.64.105.15,2576,202.75.220.124,8080,www.12306.cn
2017-11-26 16:40:12,10.64.106.23,2910,220.181.112.244,443,www.baidu.com
2017-11-26 16:40:25,10.64.105.205,2296,124.74.240.136,8080,www.bankcomm.com
2017-11-26 16:41:13,10.64.105.243,3436,220.181.112.244,443,www.baidu.com
2017-11-26 16:41:44,10.64.105.12,3181,106.39.169.232,8080,union-click.jd.com
2017-11-26 16:44:11,10.64.105.219,4292,106.75.72.56,80,www.lagou.com
2017-11-26 16:44:15,10.64.105.194,4901,10.7.133.20,80,
2017-11-26 16:44:46,10.64.105.205,2480,124.74.240.136,8080,www.bankcomm.com
2017-11-26 16:45:37,10.64.105.213,3042,10.50.50.26,443,git.hightech.com
2017-11-26 16:46:11,10.64.105.221,4886,10.50.50.26,443,git.hightech.com
2017-11-26 16:46:34,10.64.106.23,3159,58.215.120.41,8080,www.yingjiesheng.com
2017-11-26 16:46:49,10.64.105.110,3384,10.5.71.60,443,email.hightech.com
2017-11-26 16:47:45,10.64.105.24,3157,10.5.71.60,443,email.hightech.com
2017-11-26 16:48:17,10.64.105.95,3417,10.50.50.47,80,
2017-11-26 16:48:40,10.64.105.62,3125,123.59.190.212,8080,www.leju.com
2017-11-26 16:48:55,10.64.105.110,5132,10.5.71.60,443,email.hightech.com
2017-11-26 16:50:24,10.64.105.120,3082,10.50.50.26,443,git.hightech.com
2017-11-26 16:50:35,10.64.105.127,4056,10.5.71.60,443,email.hightech.com
2017-11-26 16:53:48,10.64.105.83,3256,10.63.120.70,443,OA.hightech.com
2017-11-26 16:54:25,10.64.105.24,2986,10.7.133.20,80,
2017-11-26 16:54:51,10.64.105.24,4657,10.7.133.20,80,
2017-11-26 16:55:41,10.64.105.22,2864,10.5.71.60,443,email.hightech.com
2017-11-26 16:57:02,10.64.106.16,3735,122.224.46.171,443,store.apple.com
2017-11-26 16:58:11,10.64.106.23,2772,202.108.12.40,443,nba.tom.com
2017-11-26 16:58:44,10.64.105.62,3315,10.7.133.15,80,
2017-11-26 16:59:22,10.64.105.90,3156,10.5.71.60,443,email.hightech.com
2017-11-26 17:00:04,10.64.105.28,4115,10.5.71.60,443,email.hightech.com
2017-11-26 17:00:23,10.64.105.95,2656,10.5.71.60,443,email.hightech.com
2017-11-26 17:02:17,10.64.105.235,3242,10.5.71.60,443,email.hightech.com
2017-11-26 17:03:27,10.64.105.221,4771,10.63.120.70,443,OA.hightech.com
2017-11-26 17:03:49,10.64.105.120,4097,10.5.71.60,443,email.hightech.com
2017-11-26 17:04:26,10.64.105.95,2487,116.1.238.73,8080,sports.sina.com.cn
2017-11-26 17:04:29,10.64.105.110,4231,101.201.170.152,80,www.programmer.com.cn
2017-11-26 17:05:10,10.64.105.28,3563,10.50.50.27,443,jira.hightech.com
2017-11-26 17:06:03,10.64.105.28,3183,116.251.204.42,443,www.ruanyifeng.com/blog/
2017-11-26 17:06:54,10.64.105.243,3478,10.5.71.60,443,email.hightech.com
2017-11-26 17:06:56,10.64.105.198,3095,10.63.120.70,443,OA.hightech.com
2017-11-26 17:08:10,10.64.105.110,3263,10.50.50.46,80,
2017-11-26 17:08:10,10.64.105.231,3798,10.5.71.60,443,email.hightech.com
2017-11-26 17:08:16,10.64.105.15,2729,183.131.192.83,80,ent.163.com
2017-11-26 17:08:22,10.64.105.29,3947,220.181.112.244,443,www.baidu.com
2017-11-26 17:09:24,10.64.105.28,3992,221.5.43.43,8080,www.chinaitlab.com
2017-11-26 17:09:30,10.64.105.90,2639,106.39.169.232,8080,union-click.jd.com
2017-11-26 17:09:31,10.64.105.235,4025,10.5.71.60,443,email.hightech.com
2017-11-26 17:09:37,10.64.105.110,3160,10.50.50.28,443,lib01.hightech.com
2017-11-26 17:10:19,10.64.105.71,3311,10.5.71.60,443,email.hightech.com
2017-11-26 17:10:35,10.64.105.120,3273,10.7.133.15,80,
2017-11-26 17:10:50,10.64.105.205,2595,54.222.60.218,443,www.amazon.cn
2017-11-26 17:10:53,10.64.105.215,3789,10.5.71.60,443,email.hightech.com
2017-11-26 17:11:33,10.64.105.28,3363,10.50.50.29,443,lib02.hightech.com
2017-11-26 17:12:02,10.64.105.89,3458,10.5.71.60,443,email.hightech.com
2017-11-26 17:12:18,10.64.106.23,2742,10.5.71.60,443,email.hightech.com
2017-11-26 17:12:29,10.64.105.120,4517,10.63.120.70,443,OA.hightech.com
2017-11-26 17:13:40,10.64.105.81,2802,10.5.71.60,443,email.hightech.com
2017-11-26 17:14:31,10.64.105.194,4869,206.19.49.153,80,www.theserverside.com
2017-11-26 17:14:48,10.64.105.24,4178,120.132.56.211,443,tech2ipo.com
2017-11-26 17:15:12,10.64.105.198,2712,10.5.71.60,443,email.hightech.com
2017-11-26 17:15:16,10.64.105.198,3530,106.11.42.142,443,ju.taobao.com
2017-11-26 17:16:38,10.64.105.198,2725,10.63.120.70,443,OA.hightech.com
2017-11-26 17:17:38,10.64.105.127,3829,10.7.133.20,80,
2017-11-26 17:17:41,10.64.105.120,5530,10.5.71.60,443,email.hightech.com
2017-11-26 17:18:00,10.64.105.194,3959,10.50.50.26,443,git.hightech.com
2017-11-26 17:19:54,10.64.105.219,4365, 121.40.227.74,80,http://www.jobeast.com/
2017-11-26 17:20:21,10.64.105.36,3135,10.50.50.29,443,lib02.hightech.com
2017-11-26 17:20:22,10.64.105.36,3465,220.181.112.244,443,www.baidu.com
2017-11-26 17:20:29,10.64.105.127,4192,10.50.50.29,443,lib02.hightech.com
2017-11-26 17:20:38,10.64.105.213,3374,14.215.138.36,8080,www.qidian.com
2017-11-26 17:20:54,10.64.105.88,3124,10.5.71.60,443,email.hightech.com
2017-11-26 17:21:43,10.64.105.127,3188,10.50.50.29,443,lib02.hightech.com
2017-11-26 17:22:20,10.64.105.194,3800,10.7.133.20,80,
2017-11-26 17:23:42,10.64.105.24,4883,10.7.133.20,80,
2017-11-26 17:24:20,10.64.105.127,4583,10.63.120.70,443,OA.hightech.com
2017-11-26 17:24:58,10.64.105.243,2845,10.63.120.70,443,OA.hightech.com
2017-11-26 17:25:27,10.64.105.198,3537,10.63.120.70,443,OA.hightech.com
2017-11-26 17:25:44,10.64.105.71,3731,122.228.251.113,443,www.265g.com
2017-11-26 17:26:14,10.64.105.198,2916,106.11.42.142,443,ju.taobao.com
2017-11-26 17:29:59,10.64.105.248,3944,10.5.71.60,443,email.hightech.com
2017-11-26 17:30:04,10.64.105.12,2999,10.5.71.60,443,email.hightech.com
2017-11-26 17:30:55,10.64.105.28,3506,104.28.8.49,443,www.vpsee.com
2017-11-26 17:33:34,10.64.105.22,2746,183.131.192.83,80,ent.163.com
2017-11-26 17:36:07,10.64.105.120,4698,10.63.120.70,443,OA.hightech.com
2017-11-26 17:39:35,10.64.105.120,3824,10.7.133.15,80,
2017-11-26 17:40:14,10.64.105.221,4993,10.50.50.28,443,lib01.hightech.com
2017-11-26 17:40:43,10.64.105.198,3225,140.205.248.2,443,china.alibaba.com
2017-11-26 17:41:39,10.64.105.28,3689,10.50.50.40,80,
2017-11-26 17:42:55,10.64.105.81,2990,10.63.120.70,443,OA.hightech.com
2017-11-26 17:44:31,10.64.105.221,3948,10.5.71.60,443,email.hightech.com
2017-11-26 17:46:47,10.64.105.120,3929,10.63.120.70,443,OA.hightech.com
2017-11-26 17:46:52,10.64.105.215,3105,10.63.120.70,443,OA.hightech.com
2017-11-26 17:46:54,10.64.105.12,3319,10.5.71.60,443,email.hightech.com
2017-11-26 17:47:59,10.64.105.24,4054,220.181.112.244,443,www.baidu.com
2017-11-26 17:48:39,10.64.105.81,2904,220.181.112.244,443,www.baidu.com
2017-11-26 17:48:44,10.64.105.29,4042,220.181.112.244,443,www.baidu.com
2017-11-26 17:49:20,10.64.105.24,3248,101.37.113.127,443,www.cnblogs.com
2017-11-26 17:50:40,10.64.105.24,3786,10.7.133.20,80,
2017-11-26 17:51:05,10.64.105.110,3582,10.50.50.28,443,lib01.hightech.com
2017-11-26 17:51:41,10.64.105.22,3176,111.206.81.174,80,www.so.com
2017-11-26 17:52:27,10.64.105.110,4663,10.50.50.46,80,
2017-11-26 17:53:47,10.64.105.221,3840,10.5.71.60,443,email.hightech.com
2017-11-26 17:57:19,10.64.105.83,3459,10.5.71.60,443,email.hightech.com
2017-11-26 17:57:32,10.64.105.62,3517,10.63.120.70,443,OA.hightech.com
2017-11-26 17:57:39,10.64.105.120,5256,10.7.133.15,80,
2017-11-26 17:57:50,10.64.105.29,3131,180.149.145.156,443,news.baidu.com
2017-11-26 17:58:28,10.64.105.235,3921,106.11.42.142,443,ju.taobao.com
2017-11-26 18:00:03,10.64.105.110,4582,10.50.50.46,80,
2017-11-26 18:00:14,10.64.105.221,4489,10.5.71.60,443,email.hightech.com
2017-11-26 18:01:06,10.64.105.24,4580,140.205.248.2,443,china.alibaba.com
2017-11-26 18:03:19,10.64.105.36,3813,10.50.50.40,80,
2017-11-26 18:03:45,10.64.105.248,3604,10.5.71.60,443,email.hightech.com
2017-11-26 18:07:09,10.64.105.221,3432,10.63.120.70,443,OA.hightech.com
2017-11-26 18:07:45,10.64.105.88,3260,10.63.120.70,443,OA.hightech.com
2017-11-26 18:09:37,10.64.105.215,3558,220.181.112.244,443,www.baidu.com
2017-11-26 18:11:32,10.64.105.110,4771,10.50.50.29,443,lib02.hightech.com
2017-11-26 18:12:23,10.64.105.24,3128,10.7.133.20,80,
2017-11-26 18:14:55,10.64.105.29,3802,220.181.112.244,443,www.baidu.com
