stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-25 10:52:19,2017-11-25 10:52:26,http,10.5.71.60,443,10.64.105.29,1930,17313,648773
2017-11-25 10:52:25,2017-11-25 10:52:43,http,106.11.42.142,443,10.64.106.16,2227,3364,2675879
2017-11-25 10:52:26,2017-11-25 10:52:30,http,180.96.29.96,443,10.64.105.90,2171,12919,9381517
2017-11-25 10:52:33,2017-11-25 10:53:10,http,10.5.71.60,443,10.64.105.29,1889,30217,331935
2017-11-25 10:52:37,2017-11-25 10:53:05,http,10.5.71.60,443,10.64.105.12,2329,18871,566639
2017-11-25 10:52:48,2017-11-25 10:53:04,http,10.5.71.60,443,10.64.105.83,2104,895,6986069
2017-11-25 10:52:54,2017-11-25 10:53:47,http,10.5.71.60,443,10.64.105.88,2599,488,1803897
2017-11-25 10:52:55,2017-11-25 10:53:42,http,106.11.42.142,443,10.64.106.16,2252,18638,957790
2017-11-25 10:53:01,2017-11-25 10:53:13,http,10.5.71.60,443,10.64.105.88,2665,403,1094019
2017-11-25 10:53:02,2017-11-25 11:06:08,smtp,10.5.71.60,25,10.116.216.73,2205,194,103
2017-11-25 10:53:02,2017-11-25 10:53:14,http,106.11.42.142,443,10.64.106.16,2250,7006,106614
2017-11-25 10:53:19,2017-11-25 10:53:35,http,10.5.71.60,443,10.64.105.88,2635,242,49954
2017-11-25 10:53:24,2017-11-25 10:53:54,http,10.5.71.60,443,10.64.105.83,2048,52620,6237235
2017-11-25 10:53:25,2017-11-25 10:54:09,http,106.11.42.142,443,10.64.106.16,2258,10312,389108
2017-11-25 10:53:44,2017-11-25 10:54:39,http,180.149.145.156,443,10.64.105.29,2585,3141,3236300
2017-11-25 10:53:44,2017-11-25 10:54:28,http,106.11.42.142,443,10.64.106.16,2264,45905,2543077
2017-11-25 10:53:54,2017-11-25 10:53:59,http,10.5.71.60,443,10.64.105.29,1961,86,406510
2017-11-25 10:53:58,2017-11-25 10:54:35,http,59.151.18.44,443,10.64.105.248,2370,46718,257615
2017-11-25 10:54:11,2017-11-25 10:54:50,http,106.11.42.142,443,10.64.106.16,2292,21560,297109
2017-11-25 10:54:21,2017-11-25 10:55:03,http,10.5.71.60,443,10.64.105.29,1950,1171,1705101
2017-11-25 10:54:53,2017-11-25 10:55:34,http,10.5.71.60,443,10.64.105.90,1867,1144,927087
2017-11-25 10:54:54,2017-11-25 10:55:41,http,10.50.50.34,80,10.64.105.53,2326,8798,2070387
2017-11-25 10:55:07,2017-11-25 10:55:33,http,10.50.50.34,80,10.64.105.53,2337,5902,807231
2017-11-25 10:55:13,2017-11-25 10:55:51,http,10.5.71.60,443,10.64.105.90,1884,2400,2424654
2017-11-25 10:55:21,2017-11-25 10:55:31,postgresql,10.50.50.38,5432,10.64.105.234,1925,2085,7172
2017-11-25 10:55:21,2017-11-25 10:55:31,postgresql,10.50.50.38,5432,10.64.105.234,1925,9422,60009660
2017-11-25 10:55:31,2017-11-25 10:55:41,ssh,104.76.16.208,22,10.50.50.38,5817,64,40008950
2017-11-25 10:55:41,2017-11-25 10:55:51,postgresql,10.50.50.38,5432,10.64.105.234,1925,180001355,6962
2017-11-25 10:55:50,2017-11-25 10:55:59,http,10.5.71.60,443,10.64.105.29,1937,7277,5550963
2017-11-25 10:55:51,2017-11-25 11:11:23,smtp,10.5.71.60,25,10.64.106.23,1554,101,352
2017-11-25 10:55:57,2017-11-25 10:56:26,http,10.5.71.60,443,10.64.105.90,1891,959,5980094
2017-11-25 10:56:09,2017-11-25 11:12:23,smtp,10.5.71.60,25,10.116.216.72,1802,101,280
2017-11-25 10:56:09,2017-11-25 10:56:57,http,106.11.42.142,443,10.64.105.205,2143,3709,1225
2017-11-25 10:56:11,2017-11-25 10:56:36,http,10.5.71.60,443,10.64.105.90,1910,6018,3583832
2017-11-25 10:56:12,2017-11-25 10:57:02,http,10.5.71.60,443,10.64.105.29,1980,17617,2564422
2017-11-25 10:56:12,2017-11-25 10:56:29,http,10.50.50.34,80,10.64.105.53,2370,37797,4048475
2017-11-25 10:56:16,2017-11-25 10:57:05,http,10.5.71.60,443,10.64.105.234,2425,8878,558559
2017-11-25 10:56:17,2017-11-25 10:56:59,http,106.11.42.142,443,10.64.105.205,2145,4436,792212
2017-11-25 10:56:22,2017-11-25 10:56:31,http, 115.182.7.241,80,10.64.105.219,4226,2699,3227
2017-11-25 10:56:24,2017-11-25 10:56:38,http,10.5.71.60,443,10.64.105.90,1922,4554,4578535
2017-11-25 10:56:31,2017-11-25 10:57:04,http,106.11.42.142,443,10.64.105.205,2146,29862,1044782
2017-11-25 10:56:31,2017-11-25 10:57:30,http,10.5.71.60,443,10.64.105.234,2479,8381,2590727
2017-11-25 10:56:33,2017-11-25 10:57:24,http,10.5.71.60,443,10.64.105.234,2458,1342,737306
2017-11-25 10:56:36,2017-11-25 10:56:57,http,10.63.120.70,443,10.64.105.71,2877,2838,179220
2017-11-25 10:56:47,2017-11-25 10:57:26,http,10.5.71.60,443,10.64.105.234,2511,1236,18284
2017-11-25 10:56:47,2017-11-25 10:57:40,http,10.50.50.34,80,10.64.105.53,2367,44882,1400
2017-11-25 10:56:49,2017-11-25 10:57:49,http,10.5.71.60,443,10.64.105.234,2460,1689,52977
2017-11-25 10:56:50,2017-11-25 10:57:18,http,119.134.255.253,80,10.64.105.215,1658,22693,210878
2017-11-25 10:56:54,2017-11-25 10:57:49,http,119.134.255.253,80,10.64.105.215,1733,1794,917
2017-11-25 10:56:55,2017-11-25 10:57:09,http,10.5.71.60,443,10.64.106.16,2368,2763,971727
2017-11-25 10:56:55,2017-11-25 10:57:26,http,10.5.71.60,443,10.64.105.234,2430,14619,145
2017-11-25 10:56:56,2017-11-25 10:57:09,http,119.134.255.253,80,10.64.105.215,1682,471,143530
2017-11-25 10:57:06,2017-11-25 10:58:05,http,10.5.71.60,443,10.64.105.234,2464,7919,366061
2017-11-25 10:57:12,2017-11-25 10:57:48,http,10.5.71.60,443,10.64.106.16,2412,18102,232220
2017-11-25 10:57:14,2017-11-25 10:57:33,http,10.63.120.70,443,10.64.105.71,2902,88862,17078
2017-11-25 10:57:17,2017-11-25 10:57:33,http,10.63.120.70,443,10.64.105.71,2893,20671,4767641
2017-11-25 10:57:19,2017-11-25 10:57:38,http,10.63.120.70,443,10.64.105.71,2904,415,64173
2017-11-25 10:57:28,2017-11-25 10:58:27,http,10.5.71.60,443,10.64.106.16,2454,98,514104
2017-11-25 10:57:28,2017-11-25 10:57:45,http,10.5.71.60,443,10.64.105.90,1907,53125,1179838
2017-11-25 10:57:35,2017-11-25 10:58:05,http,10.63.120.70,443,10.64.105.71,2888,2838,3165398
2017-11-25 10:57:43,2017-11-25 10:58:28,http,119.134.255.253,80,10.64.105.215,1678,19932,389203
2017-11-25 10:57:44,2017-11-25 10:58:01,http,10.5.71.60,443,10.64.105.29,2004,3363,0
2017-11-25 10:57:46,2017-11-25 10:58:37,http,117.25.129.27,8080,10.64.105.48,2096,24737,3567244
2017-11-25 10:57:56,2017-11-25 10:58:05,http,106.11.42.142,443,10.64.105.205,2182,23190,1554090
2017-11-25 10:58:01,2017-11-25 10:58:30,http,117.25.129.27,8080,10.64.105.48,2101,12230,477379
2017-11-25 10:58:05,2017-11-25 11:09:29,smtp,10.5.71.60,25,163.177.72.176,2502,182,149
2017-11-25 10:58:06,2017-11-25 10:58:16,http,106.11.42.142,443,10.64.105.205,2148,15827,1827225
2017-11-25 10:58:10,2017-11-25 11:08:47,smtp,10.5.71.60,25,60.182.73.177,59213,123,224
2017-11-25 10:58:17,2017-11-25 10:59:09,http,119.134.255.253,80,10.64.105.215,1686,16805,6410340
2017-11-25 10:58:27,2017-11-25 10:59:03,http,10.50.50.34,80,10.64.105.53,2385,11,27999
2017-11-25 10:58:34,2017-11-25 10:59:13,http,10.5.71.60,443,10.64.106.16,2416,855,725733
2017-11-25 10:58:41,2017-11-25 10:58:56,http,10.63.120.70,443,10.64.105.71,2936,5119,7703295
2017-11-25 10:58:45,2017-11-25 10:58:53,http,58.215.120.41,80,10.64.105.4,4397,98,8394
2017-11-25 10:58:56,2017-11-25 10:59:26,http,10.5.71.60,443,10.64.105.90,1921,29038,194179
2017-11-25 10:59:09,2017-11-25 10:59:20,http,10.63.120.70,443,10.64.105.71,2906,15343,2380004
2017-11-25 10:59:12,2017-11-25 10:59:26,http,10.63.120.70,443,10.64.105.71,2897,67236,578553
2017-11-25 10:59:12,2017-11-25 10:59:57,http,10.63.120.70,443,10.64.105.71,2950,21159,467737
2017-11-25 10:59:14,2017-11-25 10:59:17,http,10.50.50.34,80,10.64.105.53,2412,39821,7121689
2017-11-25 10:59:19,2017-11-25 10:59:37,http,10.5.71.60,443,10.64.105.73,2721,2028,2623113
2017-11-25 10:59:22,2017-11-25 11:00:11,http,10.5.71.60,443,10.64.105.234,2514,1305,125367
2017-11-25 10:59:28,2017-11-25 11:00:07,http,10.5.71.60,443,10.64.105.73,2783,28317,1400992
2017-11-25 10:59:29,2017-11-25 10:59:37,http,10.5.71.60,443,10.64.105.73,2757,499,410630
2017-11-25 10:59:36,2017-11-25 10:59:59,http,106.11.42.142,443,10.64.105.205,2150,797,1695160
2017-11-25 10:59:50,2017-11-25 11:00:17,http,220.161.185.1,443,10.64.105.73,2644,91826,26788
2017-11-25 10:59:52,2017-11-25 11:00:38,http,122.246.3.203,443,10.64.105.48,2162,12551,6945414
2017-11-25 10:59:59,2017-11-25 11:00:15,http,119.134.255.253,80,10.64.105.215,1690,40026,3462452
2017-11-25 11:00:01,2017-11-25 11:00:21,http,10.5.71.60,443,10.64.105.234,2554,79,1722019
2017-11-25 11:00:03,2017-11-25 11:00:22,http,10.63.120.70,443,10.64.105.71,2980,581,571764
2017-11-25 11:00:05,2017-11-25 11:00:20,http,122.246.3.203,443,10.64.105.48,2164,47296,63508
2017-11-25 11:00:10,2017-11-25 11:00:48,http,122.246.3.203,443,10.64.105.48,2269,18919,2652779
2017-11-25 11:00:13,2017-11-25 11:00:48,http,220.161.185.1,443,10.64.105.73,2692,66399,1440754
2017-11-25 11:00:13,2017-11-25 11:01:01,http,10.5.71.60,443,10.64.105.73,2726,74567,1209452
2017-11-25 11:00:21,2017-11-25 11:01:17,http,122.246.3.203,443,10.64.105.48,2321,78115,53
2017-11-25 11:00:23,2017-11-25 11:01:13,http,119.134.255.253,80,10.64.105.215,1697,13654,942
2017-11-25 11:00:46,2017-11-25 11:01:17,http,10.5.71.60,443,10.64.105.73,2814,17616,1233445
2017-11-25 11:00:46,2017-11-25 11:01:27,http,122.246.3.203,443,10.64.105.48,2248,51283,5098089
2017-11-25 11:00:49,2017-11-25 11:00:58,http,119.134.255.253,80,10.64.105.215,1688,632,504234
2017-11-25 11:01:05,2017-11-25 11:02:04,http,220.181.112.244,443,10.64.106.8,3405,882,2255859
2017-11-25 11:01:13,2017-11-25 11:01:17,http, 202.75.221.22,80,10.64.105.219,4672,4780,3580
2017-11-25 11:01:14,2017-11-25 11:01:48,http,220.181.112.244,443,10.64.106.8,3425,808,627702
2017-11-25 11:01:33,2017-11-25 11:01:33,http,220.181.112.244,443,10.64.106.8,3410,1346,3768928
2017-11-25 11:01:37,2017-11-25 11:01:47,ssh,10.7.133.18,22,10.64.105.104,2329,3328,7530
2017-11-25 11:01:37,2017-11-25 11:01:47,ssh,10.7.133.18,22,10.64.105.104,2329,30006446,5199
2017-11-25 11:01:43,2017-11-25 11:02:12,http,119.134.255.253,80,10.64.105.215,1714,3909,245916
2017-11-25 11:01:47,2017-11-25 11:01:57,ssh,10.7.133.18,22,10.64.105.104,2329,150003543,668
2017-11-25 11:01:48,2017-11-25 11:02:00,http,10.5.71.60,443,10.64.105.234,2828,12768,1709768
2017-11-25 11:01:50,2017-11-25 11:02:25,http,122.246.3.203,443,10.64.105.48,2169,23522,1669528
2017-11-25 11:01:51,2017-11-25 11:18:03,smtp,10.5.71.60,25,10.64.105.243,2419,102,361
2017-11-25 11:01:57,2017-11-25 11:02:07,ssh,59.111.0.251,22,10.7.133.18,5461,160007718,794
2017-11-25 11:02:03,2017-11-25 11:02:44,http,10.5.71.60,443,10.64.105.234,2834,66594,7599539
2017-11-25 11:02:11,2017-11-25 11:02:16,http,10.5.71.60,443,10.64.105.234,2858,6201,111758
2017-11-25 11:02:12,2017-11-25 11:02:22,ssh,10.50.50.40,22,10.64.105.165,2262,3858,265
2017-11-25 11:02:12,2017-11-25 11:02:22,ssh,219.216.128.25,22,10.50.50.40,5131,1032,140002046
2017-11-25 11:02:15,2017-11-25 11:02:19,http,220.181.112.244,443,10.64.105.248,2410,41102,676988
2017-11-25 11:02:22,2017-11-25 11:02:32,ssh,10.50.50.40,22,10.64.105.165,2262,2679,60004641
2017-11-25 11:02:28,2017-11-25 11:02:53,http,220.181.112.244,443,10.64.106.8,3427,28456,209342
2017-11-25 11:02:32,2017-11-25 11:02:42,ssh,104.17.108.77,22,10.50.50.40,5031,80001792,4318
2017-11-25 11:02:32,2017-11-25 11:02:45,http,122.246.3.203,443,10.64.105.48,2219,21485,105766
2017-11-25 11:02:34,2017-11-25 11:02:46,http,10.50.50.31,59300,10.64.105.234,2050,13818,2121465
2017-11-25 11:02:38,2017-11-25 11:03:38,http,220.181.112.244,443,10.64.106.8,3420,11081,299224
2017-11-25 11:02:38,2017-11-25 11:03:13,http,10.5.71.60,443,10.64.105.234,2883,779,949314
2017-11-25 11:02:39,2017-11-25 11:03:15,http,10.50.50.31,59300,10.64.105.234,2100,1173,257851
2017-11-25 11:02:42,2017-11-25 11:02:52,ssh,10.50.50.40,22,10.64.105.165,2262,4611,120007464
2017-11-25 11:02:45,2017-11-25 11:03:31,http,10.5.71.60,443,10.64.105.234,2864,78,3151150
2017-11-25 11:02:45,2017-11-25 11:03:23,http,10.50.50.31,59300,10.64.105.234,2052,40557,1083266
2017-11-25 11:02:48,2017-11-25 11:03:29,http,10.5.71.60,443,10.64.105.234,2844,32988,25660
2017-11-25 11:02:49,2017-11-25 11:03:21,http,10.50.50.26,443,10.64.105.104,2756,3041,1706287
2017-11-25 11:02:49,2017-11-25 11:03:12,http,10.50.50.26,443,10.64.105.104,2754,114,1928628
2017-11-25 11:03:03,2017-11-25 11:03:25,http,10.50.50.31,59300,10.64.105.234,2121,57,881627
2017-11-25 11:03:12,2017-11-25 11:03:22,mongodb,10.50.50.33,8005,10.64.106.45,1781,637,5577
2017-11-25 11:03:12,2017-11-25 11:03:22,mongodb,10.50.50.33,8005,10.64.106.45,1781,30005760,5334
2017-11-25 11:03:13,2017-11-25 11:04:12,http,10.50.50.31,59300,10.64.105.234,2060,17225,1185657
2017-11-25 11:03:14,2017-11-25 11:03:55,http,10.5.71.60,443,10.64.105.73,2815,919,111985
2017-11-25 11:03:22,2017-11-25 11:03:32,mongodb,10.50.50.33,8005,10.64.106.45,1781,120001513,8514
2017-11-25 11:03:32,2017-11-25 11:03:42,mongodb,10.50.50.33,8005,10.64.106.45,1781,30008237,3094
2017-11-25 11:03:38,2017-11-25 11:03:46,http,122.246.3.203,443,10.64.105.48,2308,22066,4302940
2017-11-25 11:03:42,2017-11-25 11:04:00,http,10.5.71.60,443,10.64.105.198,2247,12193,5774950
2017-11-25 11:03:44,2017-11-25 11:04:24,http,119.134.255.253,80,10.64.105.215,1700,17463,3868900
2017-11-25 11:03:45,2017-11-25 11:04:04,http,10.5.71.60,443,10.64.105.198,2263,59150,498066
2017-11-25 11:03:48,2017-11-25 11:04:03,http,10.50.50.28,443,10.64.106.24,1906,145,669387
2017-11-25 11:03:52,2017-11-25 11:04:25,http,10.50.50.28,443,10.64.106.24,1972,7052,34645
2017-11-25 11:03:57,2017-11-25 11:04:44,http,106.39.169.232,8080,10.64.106.45,2397,608,683262
2017-11-25 11:04:00,2017-11-25 11:04:28,http,10.50.50.28,443,10.64.106.24,1936,25557,242260
2017-11-25 11:04:12,2017-11-25 11:05:06,http,106.39.169.232,8080,10.64.106.45,2400,586,234076
2017-11-25 11:04:16,2017-11-25 11:05:01,http,10.5.71.60,443,10.64.105.198,2257,17077,3662923
2017-11-25 11:04:35,2017-11-25 11:20:07,smtp,10.5.71.60,25,10.116.216.72,2272,147,351
2017-11-25 11:04:41,2017-11-25 11:04:51,mysql,10.50.50.28,4443,10.64.105.14,1646,1660,6178
2017-11-25 11:04:42,2017-11-25 11:05:17,http,10.5.71.60,443,10.64.105.234,2874,21865,3611071
2017-11-25 11:04:52,2017-11-25 11:05:02,sftp,10.50.50.38,22,10.64.105.234,1925,8990,90008655
2017-11-25 11:04:54,2017-11-25 11:04:57,http,124.127.108.78,443,10.64.105.243,2464,471,2935874
2017-11-25 11:04:57,2017-11-25 11:05:36,http,10.50.50.28,443,10.64.106.24,1949,11190,53810
2017-11-25 11:04:58,2017-11-25 11:05:08,ssh,219.216.128.25,22,10.50.50.26,5250,1126,140003084
2017-11-25 11:05:06,2017-11-25 11:05:51,http,124.127.108.78,443,10.64.105.243,2489,11965,4849887
2017-11-25 11:05:08,2017-11-25 11:05:18,ssh,10.50.50.26,22,10.64.105.217,1846,30002703,6733
2017-11-25 11:05:18,2017-11-25 11:05:28,ssh,10.50.50.26,22,10.64.105.217,1846,180004287,7395
2017-11-25 11:05:20,2017-11-25 11:06:07,http,124.127.108.78,443,10.64.105.243,2518,9424,4458818
2017-11-25 11:05:21,2017-11-25 11:05:40,http,10.5.71.60,443,10.64.105.234,2882,46098,175514
2017-11-25 11:05:22,2017-11-25 11:06:05,http,124.127.108.78,443,10.64.105.243,2499,33124,12805
2017-11-25 11:05:34,2017-11-25 11:06:01,http,122.246.3.203,443,10.64.105.48,2311,8123,246031
2017-11-25 11:05:41,2017-11-25 11:06:02,http,10.50.50.28,443,10.64.106.24,1981,65190,257830
2017-11-25 11:05:56,2017-11-25 11:06:40,http,124.127.108.78,443,10.64.106.8,2422,17161,646055
2017-11-25 11:06:02,2017-11-25 11:06:12,mongodb,10.50.50.29,8005,10.64.105.104,2329,60005258,5522
2017-11-25 11:06:02,2017-11-25 11:06:39,http,10.5.71.60,443,10.64.105.198,2286,229,932546
2017-11-25 11:06:03,2017-11-25 11:06:13,tds,10.50.50.28,54238,10.64.105.217,1846,39,90004265
2017-11-25 11:06:03,2017-11-25 11:06:13,tds,10.50.50.28,54238,10.64.105.217,1846,2538,6232
2017-11-25 11:06:12,2017-11-25 11:06:22,ssh,114.55.80.225,22,10.50.50.29,5037,20005431,2081
2017-11-25 11:06:13,2017-11-25 11:06:23,tds,10.50.50.28,54238,10.64.105.217,1846,120001661,7684
2017-11-25 11:06:18,2017-11-25 11:06:57,http,10.50.50.26,443,10.64.105.165,2403,25529,245834
2017-11-25 11:06:30,2017-11-25 11:07:06,http,124.127.108.78,443,10.64.106.8,2448,76902,766090
2017-11-25 11:06:30,2017-11-25 11:06:41,http,124.127.108.78,443,10.64.106.8,2427,96414,91654
2017-11-25 11:06:41,2017-11-25 11:06:41,http,10.5.71.60,443,10.64.105.29,2349,10284,1237080
2017-11-25 11:06:42,2017-11-25 11:06:48,http,10.50.50.31,61000,10.64.106.24,1847,55350,1086504
2017-11-25 11:06:42,2017-11-25 11:07:31,http,10.50.50.26,443,10.64.105.165,2430,25410,5505409
2017-11-25 11:06:47,2017-11-25 11:07:45,http,10.5.71.60,443,10.64.105.29,2367,1320,1562014
2017-11-25 11:06:52,2017-11-25 11:07:38,http,124.127.108.78,443,10.64.106.8,2489,8190,268849
2017-11-25 11:07:15,2017-11-25 11:07:41,http,10.50.50.26,443,10.64.105.165,2432,13967,2136597
2017-11-25 11:07:18,2017-11-25 11:07:23,http,10.5.71.60,443,10.64.105.29,2366,18496,204427
2017-11-25 11:07:20,2017-11-25 11:07:41,http,10.50.50.26,443,10.64.105.165,2451,11030,6451460
2017-11-25 11:07:26,2017-11-25 11:20:22,smtp,10.5.71.60,25,10.116.216.71,1676,199,376
2017-11-25 11:07:29,2017-11-25 11:08:01,http,10.50.50.31,61000,10.64.106.24,1879,21895,2034074
2017-11-25 11:07:30,2017-11-25 11:07:44,http,10.50.50.31,61000,10.64.106.24,1857,45,456
2017-11-25 11:07:31,2017-11-25 11:07:53,http,124.74.240.136,8080,10.64.105.81,2609,10245,6006866
2017-11-25 11:07:35,2017-11-25 11:08:34,http,10.5.71.60,443,10.64.105.53,2097,32145,85883
2017-11-25 11:07:36,2017-11-25 11:07:45,http,124.127.108.78,443,10.64.105.243,2515,3760,3606494
2017-11-25 11:07:45,2017-11-25 11:07:46,http,124.127.108.78,443,10.64.106.8,2491,48134,888883
2017-11-25 11:08:03,2017-11-25 11:08:54,http,10.5.71.60,443,10.64.105.53,2100,1083,1413768
2017-11-25 11:08:16,2017-11-25 11:08:56,http,124.74.240.136,8080,10.64.105.81,2639,1808,1371695
2017-11-25 11:08:17,2017-11-25 11:09:08,http,47.95.51.100,8080,10.64.105.246,2855,64,446832
2017-11-25 11:08:29,2017-11-25 11:08:38,http,10.50.50.26,443,10.64.105.165,2472,2834,7044852
2017-11-25 11:08:40,2017-11-25 11:08:44,http,10.5.71.60,443,10.64.105.29,2394,71131,2400168
2017-11-25 11:08:41,2017-11-25 11:09:08,http,10.5.71.60,443,10.64.106.7,3306,54728,1750
2017-11-25 11:08:42,2017-11-25 11:08:57,http,47.95.51.100,8080,10.64.105.246,2902,18155,23250
2017-11-25 11:08:48,2017-11-25 11:08:52,http,10.5.71.60,443,10.64.105.29,2430,23849,257178
2017-11-25 11:08:59,2017-11-25 11:09:50,http,124.127.108.78,443,10.64.105.243,2520,13008,483993
2017-11-25 11:09:28,2017-11-25 11:09:46,http,10.50.50.31,59300,10.64.105.234,2634,25915,25756
2017-11-25 11:09:31,2017-11-25 11:10:12,http,124.127.108.78,443,10.64.106.8,2496,92,215843
2017-11-25 11:09:33,2017-11-25 11:10:24,http,10.50.50.31,59300,10.64.105.234,2667,11003,1348153
2017-11-25 11:09:36,2017-11-25 11:10:34,http,47.95.51.100,8080,10.64.105.246,2920,35893,63856
2017-11-25 11:09:37,2017-11-25 11:09:42,http,10.50.50.31,59300,10.64.105.234,2668,22,1860014
2017-11-25 11:10:00,2017-11-25 11:10:06,http,47.95.51.100,8080,10.64.105.246,2917,5468,2569878
2017-11-25 11:10:20,2017-11-25 11:10:26,http,124.127.108.78,443,10.64.105.243,2543,18775,2821023
2017-11-25 11:10:23,2017-11-25 11:11:07,http,10.50.50.31,59300,10.64.105.234,2670,14124,1711055
2017-11-25 11:10:28,2017-11-25 11:27:47,smtp,10.5.71.60,25,10.116.216.71,2349,117,364
2017-11-25 11:10:29,2017-11-25 11:27:56,smtp,10.5.71.60,25,10.64.105.243,2419,184,128
2017-11-25 11:10:42,2017-11-25 11:10:50,http,115.238.190.238,443,10.64.105.53,1887,30310,2287303
2017-11-25 11:11:07,2017-11-25 11:11:25,http,115.238.190.238,443,10.64.105.53,1921,14305,7582630
2017-11-25 11:11:11,2017-11-25 11:12:05,http,115.238.190.238,443,10.64.105.53,1947,2,1763161
2017-11-25 11:11:25,2017-11-25 11:12:13,http,10.50.50.47,80,10.64.105.14,2350,15586,41406
2017-11-25 11:11:25,2017-11-25 11:11:43,http,10.5.71.60,443,10.64.105.48,2342,27950,918483
2017-11-25 11:11:34,2017-11-25 11:11:39,http,10.50.50.31,59300,10.64.105.234,2681,4798,1816363
2017-11-25 11:11:55,2017-11-25 11:12:14,http,10.5.71.60,443,10.64.105.12,2557,59067,1102610
2017-11-25 11:11:57,2017-11-25 11:12:32,http,10.5.71.60,443,10.64.105.12,2568,2900,2975193
2017-11-25 11:12:06,2017-11-25 11:12:16,mysql,10.50.50.28,4443,10.64.105.165,2262,3778,4926
2017-11-25 11:12:06,2017-11-25 11:12:18,http,10.5.71.60,443,10.64.105.48,2355,59351,46218
2017-11-25 11:12:06,2017-11-25 11:12:16,mysql,10.50.50.28,4443,10.64.105.165,2262,2082,240009729
2017-11-25 11:12:16,2017-11-25 11:12:40,http,10.50.50.47,80,10.64.105.14,2353,5957,1124746
2017-11-25 11:12:16,2017-11-25 11:12:26,mysql,10.50.50.28,4443,10.64.105.165,2262,5346,240005684
2017-11-25 11:12:24,2017-11-25 11:12:37,http,10.5.71.60,443,10.64.105.48,2356,10146,333842
2017-11-25 11:12:26,2017-11-25 11:12:36,ssh,220.181.112.244,22,10.50.50.28,5634,120009725,8452
2017-11-25 11:12:29,2017-11-25 11:12:35,http,47.90.104.180,80,10.64.105.246,3068,18847,127700
2017-11-25 11:12:33,2017-11-25 11:12:43,http,10.5.71.60,443,10.64.105.48,2385,21600,1457493
2017-11-25 11:12:44,2017-11-25 11:13:23,http,10.5.71.60,443,10.64.105.12,2586,19657,1550890
2017-11-25 11:12:47,2017-11-25 11:13:12,http,10.5.71.60,443,10.64.105.12,2583,278,456247
2017-11-25 11:12:48,2017-11-25 11:13:25,http,10.50.50.47,80,10.64.105.14,2375,26276,1374619
2017-11-25 11:12:49,2017-11-25 11:13:40,http,10.50.50.31,59300,10.64.105.234,2687,6038,1192587
2017-11-25 11:12:49,2017-11-25 11:13:18,http,10.50.50.28,443,10.64.105.53,2227,12776,3107319
2017-11-25 11:12:49,2017-11-25 11:12:59,postgresql,10.50.50.43,5432,10.64.105.48,2092,2887,6951
2017-11-25 11:12:58,2017-11-25 11:13:31,http,10.50.50.28,443,10.64.105.53,2247,201,27123
2017-11-25 11:13:05,2017-11-25 11:13:59,http,74.86.12.172,8080,10.64.105.8,2980,7057,16089
2017-11-25 11:13:10,2017-11-25 11:13:20,mysql,10.50.50.40,4443,10.64.106.45,1781,2949,8254
2017-11-25 11:13:10,2017-11-25 11:13:20,mysql,10.50.50.40,4443,10.64.106.45,1781,1883,120004600
2017-11-25 11:13:10,2017-11-25 11:13:17,http,10.50.50.47,80,10.64.105.14,2464,1825,3143
2017-11-25 11:13:12,2017-11-25 11:13:30,http,10.5.71.60,443,10.64.105.48,2366,30781,48833
2017-11-25 11:13:18,2017-11-25 11:13:27,http,74.86.12.172,8080,10.64.105.8,2986,86,4672443
2017-11-25 11:13:20,2017-11-25 11:13:30,sftp,10.50.50.26,22,10.64.105.104,2329,30004269,1616
2017-11-25 11:13:20,2017-11-25 11:13:30,sftp,10.50.50.26,22,10.64.105.104,2329,1902,5079
2017-11-25 11:13:21,2017-11-25 11:14:07,http,10.50.50.47,80,10.64.105.14,2360,2224,1191736
2017-11-25 11:13:30,2017-11-25 11:14:03,http,10.50.50.28,443,10.64.105.53,2268,4,84236
2017-11-25 11:13:43,2017-11-25 11:14:38,http,10.50.50.47,80,10.64.105.14,2361,7,733505
2017-11-25 11:13:51,2017-11-25 11:14:01,mongodb,10.50.50.40,8005,10.64.105.104,2329,4916,8116
2017-11-25 11:13:51,2017-11-25 11:14:01,ssh,219.216.128.25,22,10.50.50.40,5966,80002469,5590
2017-11-25 11:13:52,2017-11-25 11:14:41,http,74.86.12.172,8080,10.64.105.8,2997,2596,2592365
2017-11-25 11:14:02,2017-11-25 11:14:59,http,10.5.71.60,443,10.64.105.243,2787,3070,144710
2017-11-25 11:14:14,2017-11-25 11:15:03,http,10.50.50.47,80,10.64.105.14,2416,60697,172464
2017-11-25 11:14:17,2017-11-25 11:15:07,http,10.5.71.60,443,10.64.105.243,2902,16771,8380596
2017-11-25 11:14:21,2017-11-25 11:15:03,http,10.50.50.26,443,10.64.105.165,2289,1291,574690
2017-11-25 11:14:27,2017-11-25 11:15:24,http,10.5.71.60,443,10.64.105.243,2817,45238,1095630
2017-11-25 11:14:27,2017-11-25 11:15:25,http,10.50.50.28,443,10.64.105.53,2258,50569,4138929
2017-11-25 11:14:28,2017-11-25 11:14:47,http,10.5.71.60,443,10.64.105.48,2441,14209,614572
2017-11-25 11:14:29,2017-11-25 11:15:26,http,10.5.71.60,443,10.64.105.243,2843,11732,2200662
