time,sip,sport,dip,dport,host
2017-11-05 18:17:40,10.64.106.9,4667,10.5.71.60,443,email.hightech.com
2017-11-05 18:19:08,10.64.106.43,4417,117.79.133.11,80,www.yaolan.com
2017-11-05 18:19:14,10.64.106.9,6157,10.5.71.60,443,email.hightech.com
2017-11-05 18:27:15,10.64.105.150,3526,10.50.50.28,443,lib01.hightech.com
2017-11-05 18:29:05,10.64.105.76,3823,10.5.71.60,443,email.hightech.com
2017-11-05 18:31:53,10.64.106.10,3903,115.238.190.238,443,bbs.sina.com.cn
2017-11-05 18:32:02,10.64.105.190,3121,10.50.50.28,443,lib01.hightech.com
2017-11-05 18:32:42,10.64.105.142,4575,10.7.133.16,80,
2017-11-05 18:35:18,10.64.105.142,3633,10.7.133.16,80,
2017-11-05 18:41:41,10.64.105.187,2608,10.7.133.15,57600,
2017-11-05 18:46:09,10.64.105.76,3930,10.50.50.29,443,lib02.hightech.com
2017-11-05 18:46:28,10.64.105.76,3442,10.5.71.60,443,email.hightech.com
2017-11-05 18:46:38,10.64.106.9,4166,10.5.71.60,443,email.hightech.com
2017-11-05 18:47:24,10.64.106.9,3463,203.188.200.67,443,www.yahoo.com
2017-11-05 18:57:52,10.64.105.142,4628,10.7.133.16,80,
2017-11-05 18:58:33,10.64.106.24,3595,116.251.204.42,443,www.ruanyifeng.com/blog/
2017-11-05 19:00:16,10.64.105.190,2956,123.125.114.215,8080,game.hao123.com
2017-11-05 19:02:57,10.64.105.92,2438,10.5.71.60,443,email.hightech.com
2017-11-05 19:03:20,10.64.106.9,3759,10.63.120.70,443,OA.hightech.com
2017-11-05 19:05:02,10.64.106.24,3483,106.11.47.20,443,www.tudou.com
2017-11-05 19:06:19,10.64.105.142,3477,10.7.133.16,80,
2017-11-05 19:11:46,10.64.105.190,2783,10.50.50.26,443,git.hightech.com
2017-11-05 19:13:44,10.64.105.190,4369,10.50.50.29,443,lib02.hightech.com
2017-11-05 19:15:04,10.64.105.190,4796,101.201.170.152,80,www.programmer.com.cn
2017-11-05 19:15:34,10.64.105.142,4462,10.50.50.28,443,lib01.hightech.com
2017-11-05 19:17:53,10.64.105.190,3573,10.50.50.40,60800,
2017-11-05 19:18:17,10.64.105.142,3911,10.63.120.70,443,OA.hightech.com
2017-11-05 19:19:54,10.64.105.190,4496,10.50.50.29,443,lib02.hightech.com
2017-11-05 19:27:59,10.64.106.10,2742,106.11.47.20,443,www.tudou.com
2017-11-05 19:30:48,10.64.106.13,3775,140.205.62.20,80,ai.taobao.com
2017-11-05 19:31:50,10.64.106.13,4710,10.5.71.60,443,email.hightech.com
2017-11-05 19:36:04,10.64.106.13,4462,10.63.120.70,443,OA.hightech.com
2017-11-05 19:41:10,10.64.106.9,5321,110.75.138.10,8080,www.alipay.com
2017-11-05 19:44:41,10.64.105.142,4682,10.5.71.60,443,email.hightech.com
2017-11-05 19:50:53,10.64.106.9,3651,10.5.71.60,443,email.hightech.com
2017-11-05 20:00:28,10.64.105.142,3179,10.63.120.70,443,OA.hightech.com
2017-11-05 20:01:12,10.64.105.76,4039,10.5.71.60,443,email.hightech.com
2017-11-05 20:09:03,10.64.105.142,2861,10.7.133.16,80,
2017-11-05 20:12:02,10.64.105.142,4214,104.20.44.44,443,news.ycombinator.com/news
2017-11-05 20:14:15,10.64.106.13,4028,10.5.71.60,443,email.hightech.com
2017-11-05 20:18:05,10.64.105.142,4904,10.63.120.70,443,OA.hightech.com
2017-11-05 20:21:46,10.64.105.76,3357,172.217.160.110,443,code.google.com/intl/zh-CN/
2017-11-05 20:26:53,10.64.105.142,2961,104.20.44.44,443,news.ycombinator.com/news
2017-11-05 21:20:54,10.64.106.13,4168,203.188.200.67,443,www.yahoo.com
