stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length
2017-11-05 11:55:48,2017-11-05 11:55:58,ftp,10.50.50.26,21,10.64.105.190,1966,1459,991
2017-11-05 11:55:48,2017-11-05 11:55:58,ssh,219.216.128.25,22,10.50.50.26,5846,3122,60006481
2017-11-05 11:55:48,2017-11-05 11:56:39,http,10.5.71.60,443,10.64.106.24,2668,10738,37365
2017-11-05 11:55:58,2017-11-05 11:56:08,ssh,219.216.128.25,22,10.50.50.26,5243,80005461,5010
2017-11-05 11:55:58,2017-11-05 11:56:25,http,10.50.50.26,443,10.64.105.76,2592,19066,53222
2017-11-05 11:56:00,2017-11-05 11:56:41,http,10.50.50.26,443,10.64.105.76,2607,4194,969188
2017-11-05 11:56:04,2017-11-05 11:56:23,http,101.227.176.45,443,10.64.106.6,2725,7375,2125416
2017-11-05 11:56:08,2017-11-05 11:56:18,ssh,219.216.128.25,22,10.50.50.26,5096,1613,40003693
2017-11-05 11:56:09,2017-11-05 11:56:45,http,10.50.50.41,58400,10.64.105.150,2736,15727,2498945
2017-11-05 11:56:16,2017-11-05 11:56:51,http,10.5.71.60,443,10.64.106.43,2796,2765,2287080
2017-11-05 11:56:28,2017-11-05 11:57:22,http,10.50.50.26,443,10.64.105.76,2670,20314,145126
2017-11-05 11:56:41,2017-11-05 11:57:34,http,10.5.71.60,443,10.64.106.43,2859,57542,19959
2017-11-05 11:56:43,2017-11-05 11:57:24,http,10.50.50.41,58400,10.64.105.150,2720,8481,408335
2017-11-05 11:56:45,2017-11-05 11:57:03,http,10.5.71.60,443,10.64.106.13,3418,7859,170728
2017-11-05 11:57:00,2017-11-05 11:57:41,http,10.50.50.41,58400,10.64.105.150,2721,1629,31565
2017-11-05 11:57:01,2017-11-05 11:57:17,http,10.5.71.60,443,10.64.106.24,2654,13148,3060923
2017-11-05 11:57:05,2017-11-05 11:57:16,http,10.5.71.60,443,10.64.106.43,2590,2955,1149991
2017-11-05 11:57:07,2017-11-05 11:57:51,http,10.50.50.41,58400,10.64.105.150,2743,2764,7341092
2017-11-05 11:57:18,2017-11-05 11:58:11,http,10.5.71.60,443,10.64.105.88,2451,15773,8497
2017-11-05 11:57:18,2017-11-05 11:58:15,http,10.5.71.60,443,10.64.106.43,2604,51021,574713
2017-11-05 11:57:19,2017-11-05 11:57:46,http,114.80.223.61,443,10.64.106.6,2099,69,2294
2017-11-05 11:57:24,2017-11-05 11:58:05,http,10.5.71.60,443,10.64.106.24,2635,1745,3080222
2017-11-05 11:57:27,2017-11-05 11:57:55,http,114.80.223.61,443,10.64.106.6,2114,21091,6731586
2017-11-05 11:57:28,2017-11-05 11:58:12,http,10.50.50.41,58400,10.64.105.150,2692,251,2581358
2017-11-05 11:57:30,2017-11-05 11:58:27,http,10.5.71.60,443,10.64.106.43,2686,36564,875821
2017-11-05 11:57:45,2017-11-05 11:57:46,http,114.80.223.61,443,10.64.106.6,2127,51980,391335
2017-11-05 11:57:46,2017-11-05 11:58:08,http,10.5.71.60,443,10.64.106.24,2638,3404,678938
2017-11-05 11:57:51,2017-11-05 11:58:00,http,10.5.71.60,443,10.64.106.43,2674,39665,2516780
2017-11-05 11:57:54,2017-11-05 11:58:24,http,114.80.223.61,443,10.64.106.6,2130,79079,251219
2017-11-05 11:57:58,2017-11-05 11:58:08,ssh,10.50.50.26,22,10.64.106.24,2257,1882,2708
2017-11-05 11:57:58,2017-11-05 11:58:08,ssh,151.101.228.223,22,10.50.50.26,5200,120001564,2351
2017-11-05 11:58:02,2017-11-05 11:58:06,http,10.5.71.60,443,10.64.105.16,2259,1393,602043
2017-11-05 11:58:02,2017-11-05 11:58:57,http,10.5.71.60,443,10.64.106.43,2631,3117,112
2017-11-05 11:58:08,2017-11-05 11:58:18,ssh,219.216.128.25,22,10.50.50.26,5856,60006018,2516
2017-11-05 11:58:18,2017-11-05 11:58:28,ssh,112.124.39.54,22,10.50.50.26,5337,3250,120000919
2017-11-05 11:58:19,2017-11-05 12:15:27,smtp,10.5.71.60,25,10.116.216.71,1533,169,165
2017-11-05 11:58:21,2017-11-05 11:58:21,http,10.5.71.60,443,10.64.105.16,2291,64769,602830
2017-11-05 11:58:28,2017-11-05 11:59:04,http,10.5.71.60,443,10.64.106.43,2834,3849,83
2017-11-05 11:58:28,2017-11-05 11:58:38,ssh,10.50.50.26,22,10.64.106.24,2257,120003718,8507
2017-11-05 11:58:33,2017-11-05 11:58:43,mysql,10.50.50.29,4443,10.64.105.92,1772,30009611,9327
2017-11-05 11:58:33,2017-11-05 11:58:43,mysql,10.50.50.29,4443,10.64.105.92,1772,1286,1642
2017-11-05 11:58:45,2017-11-05 11:59:14,http,10.5.71.60,443,10.64.105.16,2279,1983,4256288
2017-11-05 11:58:49,2017-11-05 11:59:21,http,10.5.71.60,443,10.64.105.16,2262,19621,59051
2017-11-05 11:58:50,2017-11-05 11:59:10,http,10.5.71.60,443,10.64.106.43,2851,40716,232764
2017-11-05 11:58:59,2017-11-05 11:59:06,http,10.5.71.60,443,10.64.106.24,2644,18,3815237
2017-11-05 11:59:05,2017-11-05 11:59:21,http,114.80.223.61,443,10.64.106.6,2131,250,4120657
2017-11-05 11:59:06,2017-11-05 11:59:33,http,10.5.71.60,443,10.64.105.16,2287,39632,767429
2017-11-05 11:59:17,2017-11-05 12:00:02,http,10.5.71.60,443,10.64.105.16,2283,1572,2718882
2017-11-05 11:59:19,2017-11-05 11:59:46,http,10.5.71.60,443,10.64.106.43,2639,5378,2030305
2017-11-05 11:59:53,2017-11-05 12:00:26,http,10.5.71.60,443,10.64.105.16,2268,31968,408004
2017-11-05 11:59:56,2017-11-05 12:00:51,http,10.50.50.26,443,10.64.105.76,2634,64373,17812
2017-11-05 12:00:35,2017-11-05 12:00:35,http,10.5.71.60,443,10.64.106.43,2676,9795,623262
2017-11-05 12:00:36,2017-11-05 12:00:45,http,10.5.71.60,443,10.64.106.43,2645,2532,2325999
2017-11-05 12:00:39,2017-11-05 12:01:28,http,10.5.71.60,443,10.64.105.16,2292,29395,1752708
2017-11-05 12:01:08,2017-11-05 12:02:07,http,114.80.223.61,443,10.64.106.6,2134,17645,822541
2017-11-05 12:01:42,2017-11-05 12:02:03,http,114.80.223.61,443,10.64.106.6,2155,2173,100750
2017-11-05 12:02:37,2017-11-05 12:20:51,smtp,10.5.71.60,25,118.192.64.194,39852,165,112
2017-11-05 12:02:39,2017-11-05 12:03:37,http,10.5.71.60,443,10.64.105.16,2294,1799,3753174
2017-11-05 12:02:45,2017-11-05 12:03:43,http,10.5.71.60,443,10.64.106.43,2683,37740,1018840
2017-11-05 12:03:13,2017-11-05 12:03:27,http,114.80.223.61,443,10.64.106.6,2149,11136,1692387
2017-11-05 12:03:28,2017-11-05 12:04:25,http,74.86.12.172,8080,10.64.106.10,1980,4189,57978
2017-11-05 12:03:54,2017-11-05 12:03:56,http,74.86.12.172,8080,10.64.106.10,1989,24684,3066933
2017-11-05 12:04:07,2017-11-05 12:04:17,tds,10.50.50.29,54238,10.64.105.92,1772,8694,90008727
2017-11-05 12:04:07,2017-11-05 12:04:17,tds,10.50.50.29,54238,10.64.105.92,1772,2163,6961
2017-11-05 12:04:14,2017-11-05 12:04:24,http,203.188.200.67,443,10.64.106.9,2450,975,552095
2017-11-05 12:04:16,2017-11-05 12:05:01,http,203.188.200.67,443,10.64.106.9,2457,185,256027
2017-11-05 12:04:16,2017-11-05 12:04:55,http,74.86.12.172,8080,10.64.106.10,1990,16553,123238
2017-11-05 12:04:17,2017-11-05 12:04:27,tds,10.50.50.29,54238,10.64.105.92,1772,30004036,1770
2017-11-05 12:04:27,2017-11-05 12:04:37,tds,10.50.50.29,54238,10.64.105.92,1772,120002096,6274
2017-11-05 12:04:37,2017-11-05 12:04:47,ssh,101.6.6.177,22,10.50.50.29,5497,120005165,6024
2017-11-05 12:04:45,2017-11-05 12:04:57,http,10.50.50.29,443,10.64.105.16,2396,6971,2620119
2017-11-05 12:04:50,2017-11-05 12:05:06,http,203.188.200.67,443,10.64.106.9,2452,17365,23474
2017-11-05 12:04:51,2017-11-05 12:05:04,http,10.50.50.29,443,10.64.105.16,2421,4476,37727
2017-11-05 12:04:57,2017-11-05 12:05:19,http,10.5.71.60,443,10.64.105.16,2299,41,1795904
2017-11-05 12:05:08,2017-11-05 12:05:25,http,10.5.71.60,443,10.64.106.43,2700,34161,1409878
2017-11-05 12:05:20,2017-11-05 12:05:55,http,10.50.50.28,443,10.64.105.142,2230,2762,5408637
2017-11-05 12:05:26,2017-11-05 12:06:06,http,203.188.200.67,443,10.64.106.9,2454,9615,30064
2017-11-05 12:05:29,2017-11-05 12:21:22,smtp,10.5.71.60,25,10.64.105.16,2267,149,148
2017-11-05 12:05:44,2017-11-05 12:06:30,http,10.50.50.29,443,10.64.105.16,2419,4661,70836
2017-11-05 12:05:50,2017-11-05 12:05:57,http,10.5.71.60,443,10.64.106.10,1940,44303,763299
2017-11-05 12:05:50,2017-11-05 12:06:30,http,10.50.50.28,443,10.64.105.142,2265,10585,4327489
2017-11-05 12:06:09,2017-11-05 12:06:13,http,10.50.50.28,443,10.64.105.142,2379,519,818863
2017-11-05 12:06:17,2017-11-05 12:06:56,http,203.188.200.67,443,10.64.106.9,2521,54474,37607
2017-11-05 12:06:22,2017-11-05 12:07:06,http,10.50.50.28,443,10.64.105.142,2288,1650,728161
2017-11-05 12:06:36,2017-11-05 12:07:02,http,10.5.71.60,443,10.64.106.10,1976,18804,591110
2017-11-05 12:06:38,2017-11-05 12:18:23,smtp,10.5.71.60,25,10.64.106.6,2066,107,328
2017-11-05 12:06:43,2017-11-05 12:07:36,http,114.80.223.61,443,10.64.106.6,2167,10697,3408
2017-11-05 12:06:53,2017-11-05 12:07:30,http,10.50.50.29,443,10.64.105.16,2453,1051,1494451
2017-11-05 12:07:02,2017-11-05 12:07:11,http,114.80.223.61,443,10.64.106.6,2169,35567,1177029
2017-11-05 12:07:06,2017-11-05 12:17:17,smtp,10.5.71.60,25,10.116.216.71,1934,134,352
2017-11-05 12:07:13,2017-11-05 12:08:07,http,203.188.200.67,443,10.64.106.9,2520,1445,122870
2017-11-05 12:07:15,2017-11-05 12:07:28,http,10.50.50.28,443,10.64.105.142,2335,34889,1498263
2017-11-05 12:07:23,2017-11-05 12:07:46,http,203.188.200.67,443,10.64.106.9,2535,600,3247963
2017-11-05 12:07:36,2017-11-05 12:08:28,http,10.50.50.28,443,10.64.105.142,2368,4536,1101764
2017-11-05 12:07:37,2017-11-05 12:19:34,smtp,10.5.71.60,25,60.182.73.177,63347,180,314
2017-11-05 12:07:40,2017-11-05 12:08:00,http,203.188.200.67,443,10.64.106.9,2463,1640,5028080
2017-11-05 12:08:12,2017-11-05 12:08:14,http,10.63.120.70,443,10.64.105.150,2510,648,673549
2017-11-05 12:08:29,2017-11-05 12:09:11,http,10.63.120.70,443,10.64.105.150,2544,1767,1654149
2017-11-05 12:08:46,2017-11-05 12:08:53,http,10.63.120.70,443,10.64.105.150,2575,4404,4209693
2017-11-05 12:08:47,2017-11-05 12:08:48,http,10.63.120.70,443,10.64.105.150,2519,12323,4298837
2017-11-05 12:08:47,2017-11-05 12:09:02,http,10.50.50.28,443,10.64.105.142,2406,22402,369980
2017-11-05 12:08:54,2017-11-05 12:09:53,http,117.79.133.11,80,10.64.106.43,1912,4444,1240107
2017-11-05 12:09:00,2017-11-05 12:09:21,http,203.188.200.67,443,10.64.106.9,2480,784,5452737
2017-11-05 12:09:04,2017-11-05 12:09:14,http,117.79.133.11,80,10.64.106.43,1993,163,196569
2017-11-05 12:09:13,2017-11-05 12:26:28,smtp,10.5.71.60,25,10.64.106.43,1533,147,347
2017-11-05 12:09:17,2017-11-05 12:10:13,http,10.63.120.70,443,10.64.105.150,2521,48859,1505382
2017-11-05 12:09:20,2017-11-05 12:09:42,http,117.79.133.11,80,10.64.106.43,1924,1359,340852
2017-11-05 12:09:37,2017-11-05 12:29:32,smtp,10.5.71.60,25,10.64.106.6,2055,195,269
2017-11-05 12:09:50,2017-11-05 12:09:52,http,117.79.133.11,80,10.64.106.43,1971,6466,1635553
2017-11-05 12:09:50,2017-11-05 12:10:21,http,10.50.50.27,443,10.64.105.150,2429,64717,5097
2017-11-05 12:09:53,2017-11-05 12:10:48,http,10.50.50.27,443,10.64.105.150,2466,45120,5408397
2017-11-05 12:10:12,2017-11-05 12:10:14,http,10.5.71.60,443,10.64.106.43,2436,430,872833
2017-11-05 12:10:13,2017-11-05 12:10:14,http,10.5.71.60,443,10.64.106.43,2439,7283,694676
2017-11-05 12:10:16,2017-11-05 12:10:50,http,10.50.50.27,443,10.64.105.150,2431,60714,1492584
2017-11-05 12:10:17,2017-11-05 12:11:06,http,10.63.120.70,443,10.64.105.16,2464,34,265629
2017-11-05 12:10:18,2017-11-05 12:10:58,http,10.50.50.40,61000,10.64.106.24,2393,156,1838671
2017-11-05 12:10:20,2017-11-05 12:10:48,http,10.63.120.70,443,10.64.105.16,2532,14511,76007
2017-11-05 12:10:22,2017-11-05 12:11:05,http,10.50.50.27,443,10.64.105.150,2473,467,4039980
2017-11-05 12:10:26,2017-11-05 12:10:31,http,10.63.120.70,443,10.64.105.16,2484,24017,66745
2017-11-05 12:10:34,2017-11-05 12:11:27,http,10.63.120.70,443,10.64.105.187,2168,51,198234
2017-11-05 12:10:36,2017-11-05 12:11:17,http,10.63.120.70,443,10.64.105.16,2478,16215,4972014
2017-11-05 12:10:36,2017-11-05 12:10:56,http,10.50.50.27,443,10.64.105.150,2470,26898,220014
2017-11-05 12:10:43,2017-11-05 12:11:37,http,10.5.71.60,443,10.64.106.43,2452,35959,90982
2017-11-05 12:10:47,2017-11-05 12:11:29,http,10.63.120.70,443,10.64.105.16,2542,8650,134040
2017-11-05 12:10:48,2017-11-05 12:11:16,http,10.50.50.28,443,10.64.105.142,2412,1122,642247
2017-11-05 12:10:53,2017-11-05 12:11:19,http,10.63.120.70,443,10.64.105.16,2498,6452,178109
2017-11-05 12:10:54,2017-11-05 12:11:06,http,74.86.12.172,8080,10.64.105.89,1647,4,104808
2017-11-05 12:10:55,2017-11-05 12:11:12,http,10.50.50.40,61000,10.64.106.24,2396,2947,2238222
2017-11-05 12:10:58,2017-11-05 12:11:38,http,117.79.133.11,80,10.64.106.43,2023,46962,5156807
2017-11-05 12:11:03,2017-11-05 12:11:24,http,10.63.120.70,443,10.64.105.187,2208,2927,713515
2017-11-05 12:11:10,2017-11-05 12:11:55,http,10.50.50.40,61000,10.64.106.24,2402,491,316848
2017-11-05 12:11:14,2017-11-05 12:11:59,http,10.5.71.60,443,10.64.106.43,2451,5627,3669276
2017-11-05 12:11:17,2017-11-05 12:12:10,http,10.63.120.70,443,10.64.105.187,2202,44597,210097
2017-11-05 12:11:18,2017-11-05 12:11:28,http,10.50.50.40,61000,10.64.106.24,2417,30672,502152
2017-11-05 12:11:28,2017-11-05 12:12:07,http,74.86.12.172,8080,10.64.105.89,1666,4875,120213
2017-11-05 12:11:32,2017-11-05 12:12:12,http,10.63.120.70,443,10.64.105.150,2586,31690,70878
2017-11-05 12:11:34,2017-11-05 12:12:25,http,117.79.133.11,80,10.64.106.43,2000,3,736052
2017-11-05 12:11:47,2017-11-05 12:12:06,http,74.86.12.172,8080,10.64.105.89,1670,971,58096
2017-11-05 12:11:57,2017-11-05 12:12:11,http,10.5.71.60,443,10.64.106.13,2685,1,70601
2017-11-05 12:11:57,2017-11-05 12:12:31,http,10.63.120.70,443,10.64.105.150,2626,17815,650454
2017-11-05 12:11:58,2017-11-05 12:12:47,http,10.5.71.60,443,10.64.106.13,2695,1251,335647
2017-11-05 12:12:25,2017-11-05 12:13:04,http,10.50.50.28,443,10.64.105.142,2420,28694,52712
2017-11-05 12:12:32,2017-11-05 12:12:55,http,10.63.120.70,443,10.64.105.16,2507,22471,2079066
2017-11-05 12:12:44,2017-11-05 12:13:03,http,10.5.71.60,443,10.64.106.43,2486,437,1545608
2017-11-05 12:12:47,2017-11-05 12:13:19,http,199.119.126.68,443,10.64.106.24,2445,96,4893431
2017-11-05 12:12:51,2017-11-05 12:13:01,mysql,10.50.50.26,4443,10.64.105.150,2124,641,3664
2017-11-05 12:12:51,2017-11-05 12:13:01,mysql,10.50.50.26,4443,10.64.105.150,2124,150004693,9010
2017-11-05 12:12:52,2017-11-05 12:13:41,http,54.222.60.218,443,10.64.106.43,2140,38361,4976743
2017-11-05 12:13:01,2017-11-05 12:13:11,ssh,219.216.128.25,22,10.50.50.26,5392,160009680,8987
2017-11-05 12:13:01,2017-11-05 12:13:13,http,10.63.120.70,443,10.64.105.150,2580,48583,2975932
2017-11-05 12:13:04,2017-11-05 12:13:10,http,10.5.71.60,443,10.64.106.43,2550,45,4039876
2017-11-05 12:13:11,2017-11-05 12:13:21,mysql,10.50.50.26,4443,10.64.105.150,2124,30002222,7391
2017-11-05 12:13:17,2017-11-05 12:13:47,http,10.63.120.70,443,10.64.105.16,2544,15423,2220133
2017-11-05 12:13:17,2017-11-05 12:13:53,http,199.119.126.68,443,10.64.106.24,2473,924,1788563
2017-11-05 12:13:18,2017-11-05 12:13:27,http,54.222.60.218,443,10.64.106.43,2164,14525,420451
2017-11-05 12:13:28,2017-11-05 12:13:50,http,199.119.126.68,443,10.64.106.24,2472,957,5835094
2017-11-05 12:13:32,2017-11-05 12:14:25,http,10.50.50.40,61000,10.64.106.24,2430,56894,1251346
2017-11-05 12:13:36,2017-11-05 12:14:29,http,14.215.138.36,80,10.64.105.76,2847,20008,2818964
2017-11-05 12:13:37,2017-11-05 12:14:05,http,199.119.126.68,443,10.64.106.24,2475,13978,27712
2017-11-05 12:14:06,2017-11-05 12:14:29,http,10.50.50.27,443,10.64.105.150,2483,366,598089
2017-11-05 12:14:08,2017-11-05 12:14:56,http,199.119.126.68,443,10.64.106.24,2509,53353,2643332
2017-11-05 12:14:12,2017-11-05 12:14:18,http,10.5.71.60,443,10.64.106.43,2496,48158,501964
2017-11-05 12:14:13,2017-11-05 12:15:06,http,10.50.50.40,61000,10.64.106.24,2441,279,785653
2017-11-05 12:14:18,2017-11-05 12:14:34,http,14.215.138.36,80,10.64.105.76,2869,14497,1716555
2017-11-05 12:14:18,2017-11-05 12:14:20,http,10.5.71.60,443,10.64.106.43,2519,9618,7823
2017-11-05 12:14:40,2017-11-05 12:14:55,http,54.222.60.218,443,10.64.106.43,2167,145,156607
2017-11-05 12:14:48,2017-11-05 12:14:58,http,116.251.204.42,443,10.64.106.24,2963,42111,535647
2017-11-05 12:14:48,2017-11-05 12:15:17,http,10.63.120.70,443,10.64.105.16,2551,8098,142539
2017-11-05 12:14:56,2017-11-05 12:15:22,http,10.63.120.70,443,10.64.105.150,2643,41592,2150519
2017-11-05 12:15:01,2017-11-05 12:15:42,http,10.5.71.60,443,10.64.105.76,2767,1129,1567769
2017-11-05 12:15:11,2017-11-05 12:15:27,http,10.5.71.60,443,10.64.105.76,2792,19966,536985
2017-11-05 12:15:12,2017-11-05 12:15:19,http,116.251.204.42,443,10.64.106.24,2964,3301,290547
2017-11-05 12:15:32,2017-11-05 12:16:10,http,14.215.138.36,80,10.64.105.76,2875,45,3724992
2017-11-05 12:15:37,2017-11-05 12:16:25,http,14.215.138.36,80,10.64.105.76,2885,8439,7348499
2017-11-05 12:15:38,2017-11-05 12:15:58,http,199.119.126.68,443,10.64.106.24,2510,113,901775
2017-11-05 12:15:45,2017-11-05 12:16:11,http,54.222.60.218,443,10.64.106.43,2220,9,225670
2017-11-05 12:15:46,2017-11-05 12:16:38,http,199.119.126.68,443,10.64.106.24,2488,52213,4834684
2017-11-05 12:15:48,2017-11-05 12:16:48,http,54.222.60.218,443,10.64.106.43,2179,324,1933360
2017-11-05 12:15:50,2017-11-05 12:16:47,http,116.251.204.42,443,10.64.106.24,2974,9039,3827034
2017-11-05 12:16:13,2017-11-05 12:16:55,http,10.5.71.60,443,10.64.105.76,2806,2673,96788
2017-11-05 12:16:22,2017-11-05 12:34:46,smtp,10.5.71.60,25,125.112.226.59,59850,152,343
2017-11-05 12:16:25,2017-11-05 12:17:04,http,116.251.204.42,443,10.64.106.24,2986,14900,3092905
2017-11-05 12:16:26,2017-11-05 12:17:12,http,14.215.138.36,80,10.64.105.76,2891,14819,2386958
2017-11-05 12:16:50,2017-11-05 12:17:43,http,10.5.71.60,443,10.64.105.76,2812,49,5887097
2017-11-05 12:17:05,2017-11-05 12:17:38,http,10.50.50.40,61000,10.64.106.24,2770,18942,3292804
2017-11-05 12:17:10,2017-11-05 12:18:00,http,10.50.50.40,61000,10.64.106.24,2774,6036,1393199
2017-11-05 12:17:19,2017-11-05 12:17:49,http,116.251.204.42,443,10.64.106.24,2996,16729,1299753
2017-11-05 12:17:21,2017-11-05 12:18:03,http,10.5.71.60,443,10.64.106.43,2560,10075,380252
2017-11-05 12:17:28,2017-11-05 12:17:47,http,54.222.60.218,443,10.64.106.43,2232,24514,903382
2017-11-05 12:17:29,2017-11-05 12:18:05,http,10.5.71.60,443,10.64.105.76,2811,5239,5731233
2017-11-05 12:17:38,2017-11-05 12:18:04,http,199.119.126.68,443,10.64.106.24,2499,47558,467787
2017-11-05 12:17:41,2017-11-05 12:18:30,http,116.251.204.42,443,10.64.106.24,3010,276,3112350
2017-11-05 12:18:11,2017-11-05 12:18:49,http,116.251.204.42,443,10.64.106.24,3043,4531,5819908
2017-11-05 12:19:27,2017-11-05 12:20:08,http,10.50.50.26,443,10.64.105.92,2200,1243,3118928
2017-11-05 12:19:40,2017-11-05 12:19:57,http,10.50.50.26,443,10.64.105.92,2301,4773,4369987
2017-11-05 12:20:06,2017-11-05 12:20:55,http,10.50.50.26,443,10.64.105.92,2237,38972,117348
2017-11-05 12:20:54,2017-11-05 12:21:34,http,10.50.50.26,443,10.64.105.92,2247,3269,3230942
2017-11-05 12:21:10,2017-11-05 12:22:00,http,10.63.120.70,443,10.64.105.190,2033,4267,551
2017-11-05 12:21:19,2017-11-05 12:22:10,http,10.50.50.26,443,10.64.105.92,2266,8333,1166514
2017-11-05 12:21:26,2017-11-05 12:21:27,http,10.63.120.70,443,10.64.105.190,2048,27202,1682673
2017-11-05 12:21:34,2017-11-05 12:36:38,smtp,10.5.71.60,25,10.116.216.72,2513,187,279
2017-11-05 12:22:02,2017-11-05 12:41:55,smtp,10.5.71.60,25,163.177.72.176,1935,165,297
2017-11-05 12:22:18,2017-11-05 12:32:56,smtp,10.5.71.60,25,10.116.216.71,2258,150,285
2017-11-05 12:22:26,2017-11-05 12:36:59,smtp,10.5.71.60,25,10.116.216.71,2230,162,276
2017-11-05 12:22:54,2017-11-05 12:23:42,http,10.50.50.27,443,10.64.105.142,2478,18182,5365988
2017-11-05 12:23:02,2017-11-05 12:23:12,postgresql,10.50.50.49,5432,10.64.105.142,2227,2574,850
2017-11-05 12:23:25,2017-11-05 12:23:55,http,10.50.50.26,443,10.64.105.92,2273,3107,3115173
2017-11-05 12:23:35,2017-11-05 12:24:31,http,10.50.50.27,443,10.64.105.142,2482,10746,495942
2017-11-05 12:23:38,2017-11-05 12:24:15,http,10.50.50.26,443,10.64.105.92,2295,63057,2670259
2017-11-05 12:23:47,2017-11-05 12:23:57,ssh,10.50.50.28,22,10.64.105.190,1966,180003772,3203
2017-11-05 12:23:47,2017-11-05 12:23:57,ssh,10.50.50.28,22,10.64.105.190,1966,3288,5215
2017-11-05 12:23:57,2017-11-05 12:24:07,ssh,10.50.50.28,22,10.64.105.190,1966,2197,120009871
2017-11-05 12:24:10,2017-11-05 12:39:14,smtp,10.5.71.60,25,10.116.216.71,2457,162,187
2017-11-05 12:24:41,2017-11-05 12:25:20,http,10.63.120.70,443,10.64.105.89,1987,75899,1896410
2017-11-05 12:24:46,2017-11-05 12:24:51,http,10.50.50.27,443,10.64.105.142,2507,6916,1615185
2017-11-05 12:24:49,2017-11-05 12:25:15,http,10.50.50.27,443,10.64.105.142,2556,12152,487248
2017-11-05 12:24:55,2017-11-05 12:25:13,http,10.50.50.27,443,10.64.105.142,2560,869,1526862
2017-11-05 12:25:00,2017-11-05 12:25:40,http,10.63.120.70,443,10.64.105.89,1988,97,1503641
2017-11-05 12:25:06,2017-11-05 12:25:47,http,122.226.47.122,80,10.64.106.6,2062,7706,274627
2017-11-05 12:25:08,2017-11-05 12:38:06,smtp,10.5.71.60,25,10.64.106.6,2074,107,209
2017-11-05 12:25:08,2017-11-05 12:25:11,http,101.201.170.152,80,10.64.105.187,2013,2137,1526332
2017-11-05 12:25:11,2017-11-05 12:38:17,smtp,10.5.71.60,25,10.64.106.43,1545,184,164
2017-11-05 12:25:15,2017-11-05 12:25:38,http,101.201.170.152,80,10.64.105.187,2027,507,8742280
2017-11-05 12:25:32,2017-11-05 12:25:45,http,10.50.50.27,443,10.64.105.142,2549,5875,84807
2017-11-05 12:25:33,2017-11-05 12:26:29,http,10.63.120.70,443,10.64.105.89,1995,21848,3383994
2017-11-05 12:25:33,2017-11-05 12:26:09,http,10.50.50.27,443,10.64.105.142,2532,266,18002
2017-11-05 12:25:41,2017-11-05 12:26:12,http,122.226.47.122,80,10.64.106.6,2094,6,1947415
2017-11-05 12:25:46,2017-11-05 12:45:45,smtp,10.5.71.60,25,10.116.216.72,2482,196,153
2017-11-05 12:25:55,2017-11-05 12:26:44,http,101.201.170.152,80,10.64.105.187,2117,24426,378652
2017-11-05 12:25:57,2017-11-05 12:26:35,http,101.201.170.152,80,10.64.105.187,2076,40301,45313
2017-11-05 12:26:02,2017-11-05 12:26:47,http,122.226.47.122,80,10.64.106.6,2064,8237,1053206
2017-11-05 12:26:06,2017-11-05 12:26:43,http,10.7.133.15,80,10.64.105.92,1986,110,525781
2017-11-05 12:26:16,2017-11-05 12:26:45,http,10.7.133.15,80,10.64.105.92,2012,3354,15039
2017-11-05 12:26:23,2017-11-05 12:26:48,http,101.201.170.152,80,10.64.105.187,2050,2215,2150296
2017-11-05 12:26:44,2017-11-05 12:26:54,ftp,10.50.50.29,21,10.64.105.150,2124,4306,8394
2017-11-05 12:26:47,2017-11-05 12:27:22,http,101.201.170.152,80,10.64.105.187,2064,3195,3593737
2017-11-05 12:26:58,2017-11-05 12:27:26,http,10.7.133.15,80,10.64.105.92,2002,39687,449066
2017-11-05 12:26:59,2017-11-05 12:27:45,http,10.63.120.70,443,10.64.105.89,2009,14475,870239
2017-11-05 12:27:07,2017-11-05 12:27:13,http,10.7.133.15,80,10.64.105.92,2030,515,3387577
2017-11-05 12:27:08,2017-11-05 12:27:58,http,10.7.133.15,80,10.64.105.92,2107,17761,277076
2017-11-05 12:27:12,2017-11-05 12:28:10,http,10.63.120.70,443,10.64.105.89,2007,13917,273824
2017-11-05 12:27:29,2017-11-05 12:28:16,http,10.63.120.70,443,10.64.105.89,2029,27347,3425035
2017-11-05 12:27:29,2017-11-05 12:28:01,http,10.7.133.15,80,10.64.105.92,2023,16274,2311800
2017-11-05 12:27:47,2017-11-05 12:28:42,http,10.50.50.27,443,10.64.105.142,2580,39553,1558264
2017-11-05 12:27:49,2017-11-05 12:45:39,smtp,10.5.71.60,25,10.116.216.72,2526,102,277
2017-11-05 12:27:50,2017-11-05 12:28:47,http,10.7.133.15,80,10.64.105.92,2020,75290,257115
2017-11-05 12:27:53,2017-11-05 12:28:31,http,10.7.133.15,80,10.64.105.92,2041,8408,30729
2017-11-05 12:28:15,2017-11-05 12:28:24,http,10.50.50.27,443,10.64.105.142,2577,191,6868478
2017-11-05 12:28:31,2017-11-05 12:29:27,http,10.7.133.15,80,10.64.105.92,2086,1,4043208
2017-11-05 12:28:44,2017-11-05 12:29:16,http,10.63.120.70,443,10.64.106.9,2617,3104,4650170
2017-11-05 12:28:44,2017-11-05 12:43:23,smtp,10.5.71.60,25,10.116.216.73,1949,123,225
